ID_Vuelo,temp,prcp,snow,wdir,wspd,wpgt,pres,coco
18669721,23.9,0.0,,140.0,14.8,,1012.5,
18669725,20.6,0.0,,,0.0,,1010.1,
18669733,20.6,0.0,,,0.0,,1010.1,
18669734,17.8,0.8,,200.0,44.6,,999.9,
18669738,23.6,,,190.0,27.7,,1010.7,
18669742,20.6,0.0,,,0.0,,1010.1,
18669743,21.7,0.0,,300.0,24.1,,1005.2,
18669746,10.0,0.0,,280.0,24.1,,1011.2,
18669753,20.6,0.0,,,0.0,,1010.1,
18669754,22.2,0.0,,230.0,5.4,,1008.4,
18669757,20.6,0.0,,,0.0,,1010.1,
18669758,22.5,,,140.0,14.8,,1011.7,
18669763,20.6,0.0,,,0.0,,1010.1,
18669764,11.7,0.0,,60.0,18.4,,1011.4,
18669772,20.6,0.0,,,0.0,,1010.1,
18669775,20.6,0.0,,,0.0,,1010.1,
18669782,20.6,0.0,,,0.0,,1010.1,
18669783,21.1,0.0,,130.0,9.4,,1006.7,
18669787,13.9,0.0,,,0.0,,1010.0,
18669788,11.7,0.3,,80.0,11.2,,1014.7,
18669794,20.6,0.0,,,0.0,,1010.1,
18669806,23.3,0.0,,130.0,20.5,,1008.8,
18669817,20.6,0.0,,,0.0,,1010.1,
18669819,21.1,0.0,,,0.0,,1016.0,
18669829,16.7,0.0,,260.0,18.4,,1015.1,
18669831,20.6,0.0,,,0.0,,1010.1,
18669832,23.3,0.0,,,0.0,,1009.0,
18669835,20.6,0.0,,,0.0,,1010.1,
18669840,20.6,0.0,,,0.0,,1010.1,
18669841,20.6,0.0,,,0.0,,1010.1,
18669842,11.1,0.0,,290.0,22.3,,1011.6,
18669851,20.6,0.0,,,0.0,,1010.1,
18669852,21.7,0.0,,300.0,24.1,,1005.2,
18669857,20.6,0.0,,,0.0,,1010.1,
18669858,20.6,,,210.0,16.6,,1010.4,
18669861,7.8,0.0,,280.0,18.4,,1022.4,
18669876,21.1,0.0,,80.0,13.0,,1016.5,
18669882,20.6,0.0,,,0.0,,1010.1,
18669883,20.6,0.0,,210.0,9.4,,1009.3,
18669895,9.4,3.0,,50.0,14.8,,1008.3,
18669896,12.8,0.0,,20.0,14.8,,1014.2,
18669954,20.6,0.0,,,0.0,,1010.1,
18669955,8.9,0.0,,170.0,9.4,,1013.1,
18669956,20.6,0.0,,,0.0,,1010.1,
18669957,20.6,0.0,,,0.0,,1010.1,
18669958,20.6,0.0,,,0.0,,1010.1,
18669959,6.1,0.0,,10.0,22.3,,1004.6,
18669972,20.6,0.0,,,0.0,,1010.1,
18669973,23.3,0.0,,,0.0,,1009.0,
18669977,5.0,,,30.0,27.7,,1005.8,
18669987,20.6,0.0,,,0.0,,1010.1,
18669989,28.3,0.0,,200.0,20.5,,1015.1,
18670021,5.0,,,30.0,27.7,,1005.8,
18670024,14.4,0.0,,330.0,18.4,,1011.3,
18670045,21.7,0.0,,220.0,13.0,,1014.9,
18670052,21.1,0.0,,130.0,9.4,,1006.7,
18670058,5.0,,,30.0,27.7,,1005.8,
18670065,20.6,0.0,,,0.0,,1010.1,
18670066,22.2,0.0,,140.0,9.4,,1008.8,
18670071,20.6,0.0,,,0.0,,1010.1,
18670085,10.0,0.0,,280.0,24.1,,1011.2,
18670096,28.9,0.0,,150.0,22.3,,1014.1,
18670124,26.1,0.0,,,7.6,,1015.7,
18670156,8.9,0.0,,170.0,9.4,,1013.1,
18670231,11.7,0.0,,110.0,7.6,,1004.5,
18670240,20.6,0.0,,,0.0,,1010.1,
18670241,24.4,0.0,,180.0,9.4,,1014.6,
18670265,20.6,0.0,,,0.0,,1010.1,
18670266,23.9,0.0,,140.0,20.5,,1008.5,
18670294,28.9,0.0,,170.0,22.3,,1016.4,
18670295,10.5,,,50.0,5.4,,,
18670310,20.6,0.0,,,0.0,,1010.1,
18670311,5.0,0.0,,360.0,5.4,,1014.1,
18670319,20.6,0.0,,,0.0,,1010.1,
18670320,28.9,0.0,,140.0,27.7,,1015.9,
18670330,5.0,,,30.0,27.7,,1005.8,
18670331,26.1,0.0,,170.0,18.4,,1015.5,
18670374,28.9,0.0,,170.0,22.3,,1016.4,
18670392,20.6,0.0,,,0.0,,1010.1,
18670393,21.1,0.0,,,0.0,,1016.0,
18670407,5.0,,,30.0,27.7,,1005.8,
18670439,20.6,0.0,,,0.0,,1010.1,
18670464,25.0,0.0,,250.0,13.0,,1015.0,
18670545,20.6,0.0,,,0.0,,1010.1,
18670549,20.6,0.0,,,0.0,,1010.1,
18670550,20.6,0.0,,,0.0,,1010.1,
18670551,20.6,0.0,,,0.0,,1010.1,
18670554,20.6,0.0,,,0.0,,1010.1,
18670559,20.6,0.0,,,0.0,,1010.1,
18670560,20.6,0.0,,,0.0,,1010.1,
18670563,20.6,0.0,,,0.0,,1010.1,
18670571,20.6,0.0,,,0.0,,1010.1,
18670575,20.6,0.0,,,0.0,,1010.1,
18670582,20.6,0.0,,,0.0,,1010.1,
18670588,20.6,0.0,,,0.0,,1010.1,
18670594,20.6,0.0,,,0.0,,1010.1,
18670596,20.6,0.0,,,0.0,,1010.1,
18670602,20.6,0.0,,,0.0,,1010.1,
18670606,20.6,0.0,,,0.0,,1010.1,
18670609,20.6,0.0,,,0.0,,1010.1,
18670612,20.6,0.0,,,0.0,,1010.1,
18670632,20.6,0.0,,,0.0,,1010.1,
18670635,20.6,0.0,,,0.0,,1010.1,
18670638,20.6,0.0,,,0.0,,1010.1,
18670641,20.6,0.0,,,0.0,,1010.1,
18670647,20.6,0.0,,,0.0,,1010.1,
18670659,20.6,0.0,,,0.0,,1010.1,
18670661,20.6,0.0,,,0.0,,1010.1,
18670983,21.7,0.0,,300.0,24.1,,1005.2,
18671182,11.1,0.0,,300.0,20.5,,1009.7,
18671216,11.1,0.0,,290.0,22.3,,1011.6,
18671268,26.7,0.0,,270.0,13.0,,1002.2,
18671677,10.6,0.0,,300.0,14.8,,1010.1,
18671747,26.1,0.0,,170.0,18.4,,1015.5,
18671833,23.3,0.0,,210.0,9.4,,1009.9,
18672055,22.2,,,210.0,13.0,,1013.4,
18672074,21.1,0.0,,80.0,13.0,,1016.5,
18672549,21.1,0.0,,,0.0,,1016.0,
18672676,10.0,0.0,,170.0,7.6,,1013.6,
18672847,10.0,0.0,,170.0,7.6,,1013.6,
18673047,23.9,0.0,,140.0,20.5,,1008.5,
18673058,16.7,0.0,,300.0,14.8,,1016.4,
18673247,25.6,0.0,,160.0,18.4,,1015.6,
18673296,22.2,0.0,,300.0,13.0,,1004.3,
18673600,23.3,0.0,,230.0,14.8,,1006.7,
18674256,26.1,0.0,,,7.6,,1015.7,
18674344,26.1,0.0,,,7.6,,1015.7,
18674420,-13.3,0.0,,80.0,48.2,,,
18677407,20.6,0.0,,,0.0,,1010.1,
18677408,20.6,0.0,,210.0,9.4,,1009.3,
18677482,21.1,0.0,,80.0,13.0,,1016.5,
18677529,16.7,0.0,,,0.0,,1010.3,
18678502,20.6,0.0,,,0.0,,1010.1,
18680021,20.6,0.0,,,0.0,,1010.1,
18680022,22.2,0.0,,240.0,11.2,,1008.5,
18680023,24.0,0.0,,120.0,25.9,,,
18680025,20.6,0.0,,,0.0,,1010.1,
18680026,18.9,0.0,,340.0,16.6,,1010.3,
18680054,22.8,0.0,,320.0,14.8,,1005.9,
18680057,20.6,0.0,,,0.0,,1010.1,
18680058,21.1,0.0,,260.0,9.4,,1009.0,
18680065,20.6,0.0,,,0.0,,1010.1,
18680066,7.8,0.3,,70.0,9.4,,1005.2,
18680071,20.6,0.0,,,0.0,,1010.1,
18680076,12.8,0.0,,20.0,14.8,,1014.2,
18680083,20.6,0.0,,,0.0,,1006.3,
18680084,20.6,0.0,,,0.0,,1010.1,
18680087,7.2,0.0,,290.0,9.4,,1012.0,
18680088,12.8,0.0,,20.0,14.8,,1014.2,
18680089,12.8,0.0,,20.0,14.8,,1014.2,
18680100,20.6,0.0,,,0.0,,1010.1,
18680101,22.2,0.0,,240.0,11.2,,1008.5,
18680106,20.6,0.0,,,0.0,,1010.1,
18680107,9.4,,,40.0,18.4,,1014.2,
18680108,20.6,0.0,,,0.0,,1010.1,
18680109,18.3,0.0,,280.0,9.4,,1010.5,
18680114,20.6,0.0,,,0.0,,1010.1,
18680115,25.0,0.0,,200.0,7.6,,1010.5,
18680118,19.4,0.0,,280.0,13.0,,1004.1,
18680119,20.6,0.0,,,0.0,,1010.1,
18680124,20.6,0.0,,,0.0,,1010.1,
18680125,22.8,0.0,,,0.0,,1009.7,
18680128,20.6,0.0,,,0.0,,1010.1,
18680129,20.6,0.0,,220.0,11.2,,1006.7,
18680133,20.6,0.0,,,0.0,,1010.1,
18680134,9.4,0.0,,50.0,13.0,,1011.9,
18680139,20.6,0.0,,,0.0,,1010.1,
18680143,20.6,0.0,,,0.0,,1010.1,
18680144,25.0,0.0,,200.0,7.6,,1010.5,
18680148,20.6,0.0,,,0.0,,1010.1,
18680149,20.6,0.5,,210.0,11.2,,1015.4,
18680150,20.6,0.0,,,0.0,,1010.1,
18680151,25.6,0.0,,150.0,14.8,,1003.5,
18680152,20.6,0.0,,,0.0,,1010.1,
18680153,20.6,0.0,,,0.0,,1009.6,
18680155,12.8,0.0,,20.0,14.8,,1014.2,
18680157,20.6,0.0,,,0.0,,1010.1,
18680158,22.2,0.0,,,0.0,,1006.6,
18680159,20.6,0.0,,,0.0,,1010.1,
18680160,17.2,0.0,,300.0,5.4,,1011.2,
18680164,20.6,0.0,,,0.0,,1010.1,
18680165,22.8,0.0,,,0.0,,1009.7,
18680166,20.6,0.0,,,0.0,,1010.1,
18680167,20.6,0.0,,,0.0,,1010.1,
18680168,22.2,0.0,,150.0,13.0,,1010.2,
18680170,20.6,0.0,,,0.0,,1010.1,
18680171,22.2,0.0,,150.0,13.0,,1010.2,
18680172,20.6,0.0,,,0.0,,1010.1,
18680173,20.6,0.0,,220.0,11.2,,1006.7,
18680181,20.6,0.0,,,0.0,,1010.1,
18680182,17.2,0.0,,300.0,5.4,,1011.2,
18680183,20.6,0.0,,,0.0,,1010.1,
18680184,21.1,0.0,,130.0,9.4,,1006.7,
18680188,19.4,0.0,,280.0,13.0,,1004.1,
18680189,20.6,0.0,,,0.0,,1010.1,
18680194,20.6,0.0,,,0.0,,1010.1,
18680195,20.6,0.0,,,0.0,,1010.1,
18680198,20.6,0.0,,,0.0,,1010.1,
18680199,22.2,0.0,,,0.0,,1006.6,
18680214,20.6,0.0,,,0.0,,1010.1,
18680218,20.6,0.0,,,0.0,,1010.1,
18680219,12.2,0.0,,340.0,7.6,,1012.2,
18680221,10.6,0.0,,300.0,14.8,,1010.1,
18680225,5.6,0.0,,,0.0,,1011.1,
18680226,17.2,1.3,,100.0,11.2,,,
18680229,20.6,0.0,,,0.0,,1010.1,
18680230,20.6,0.5,,210.0,11.2,,1015.4,
18680236,20.6,0.0,,,0.0,,1010.1,
18680237,25.0,,,210.0,13.0,,,
18680244,20.6,0.0,,,0.0,,1010.1,
18680245,23.3,0.0,,180.0,14.8,,1013.7,
18680247,20.6,0.0,,,0.0,,1010.1,
18680248,22.2,0.0,,240.0,11.2,,1008.5,
18680265,20.6,0.0,,,0.0,,1010.1,
18680266,18.3,0.0,,70.0,31.7,,998.5,
18680268,20.6,0.0,,,0.0,,1010.1,
18680269,13.3,,,320.0,16.6,,1001.9,
18680273,20.6,0.0,,,0.0,,1010.1,
18680274,18.9,0.0,,340.0,16.6,,1010.3,
18680275,20.6,0.0,,,0.0,,1010.1,
18680293,13.9,0.0,,,0.0,,1010.0,
18680299,20.6,0.0,,,0.0,,1010.1,
18680300,20.6,0.0,,,0.0,,1009.6,
18680304,20.6,0.0,,,0.0,,1010.1,
18680305,28.0,,,140.0,14.8,,,
18680313,20.6,0.0,,,0.0,,1010.1,
18680314,17.8,0.8,,200.0,44.6,,999.9,
18680322,12.8,0.0,,20.0,14.8,,1014.2,
18680328,20.6,0.0,,,0.0,,1010.1,
18680329,21.1,0.0,,210.0,16.6,,1009.5,
18680330,20.6,0.0,,,0.0,,1010.1,
18680331,21.1,0.0,,260.0,9.4,,1009.0,
18680337,20.6,0.0,,,0.0,,1010.1,
18680338,20.6,0.0,,,0.0,,1010.1,
18680339,25.0,,,210.0,13.0,,,
18680340,20.6,0.0,,,0.0,,1010.1,
18680341,10.0,0.0,,50.0,20.5,,1010.6,
18680344,20.6,0.0,,,0.0,,1010.1,
18680347,20.6,0.0,,,0.0,,1010.1,
18680348,18.9,0.0,,340.0,16.6,,1010.3,
18680349,20.6,0.0,,,0.0,,1010.1,
18680357,20.6,0.0,,,0.0,,1010.1,
18680358,18.3,0.0,,70.0,31.7,,998.5,
18680361,20.6,0.0,,,0.0,,1010.1,
18680362,20.6,0.5,,210.0,11.2,,1015.4,
18680365,20.6,0.0,,,0.0,,1010.1,
18680366,26.1,0.0,,,5.4,,1006.9,
18680369,20.6,0.0,,,0.0,,1010.1,
18680370,22.8,0.0,,170.0,9.4,,1012.2,
18680380,20.6,0.0,,,0.0,,1010.1,
18680381,20.6,0.5,,210.0,11.2,,1015.4,
18680387,20.6,0.0,,,0.0,,1010.1,
18680388,23.3,0.0,,230.0,7.6,,1010.0,
18680392,20.6,0.0,,,0.0,,1010.1,
18680393,25.0,0.0,,170.0,13.0,,1014.8,
18680403,22.8,0.0,,,0.0,,1009.7,
18680408,20.6,0.0,,,0.0,,1010.1,
18680423,20.6,0.0,,,0.0,,1010.1,
18680424,18.3,0.0,,280.0,9.4,,1010.5,
18680433,20.6,0.0,,,0.0,,1010.1,
18680440,8.9,0.0,,170.0,9.4,,1013.1,
18680441,8.9,0.0,,260.0,25.9,,1011.4,
18680479,5.6,0.5,,30.0,37.1,,1005.3,
18680536,12.2,0.0,,340.0,7.6,,1012.2,
18680599,20.6,0.0,,,0.0,,1010.1,
18680600,8.9,0.0,,170.0,9.4,,1013.1,
18680871,12.8,0.0,,20.0,14.8,,1014.2,
18680883,20.6,0.0,,,0.0,,1010.1,
18680884,22.8,0.0,,,0.0,,1009.7,
18680980,20.6,0.0,,,0.0,,1010.1,
18680981,22.2,0.0,,150.0,13.0,,1010.2,
18681002,22.2,0.0,,150.0,13.0,,1010.2,
18681065,20.6,0.0,,,0.0,,1010.1,
18681070,18.9,0.0,,90.0,13.0,,,
18681118,8.9,0.0,,320.0,16.6,,1013.5,
18681214,20.6,0.0,,,0.0,,1010.1,
18681215,8.9,0.0,,320.0,16.6,,1013.5,
18681255,8.9,0.0,,320.0,16.6,,1013.5,
18681264,20.6,0.0,,,0.0,,1010.1,
18681322,20.6,0.0,,,0.0,,1010.1,
18681331,20.6,0.0,,,0.0,,1010.1,
18681369,20.6,0.0,,,0.0,,1010.1,
18681388,20.6,0.0,,,0.0,,1010.1,
18681394,8.9,0.0,,80.0,25.9,,1010.7,
18681398,20.6,0.0,,,0.0,,1010.1,
18681421,22.2,,,,0.0,,1010.3,
18681440,20.6,0.0,,,0.0,,1010.1,
18681441,16.7,0.0,,20.0,11.2,,1009.8,
18681447,22.2,,,,0.0,,1010.3,
18681453,20.6,0.0,,,0.0,,1010.1,
18681454,22.2,,,,0.0,,1010.3,
18681459,20.6,0.0,,,0.0,,1010.1,
18681484,20.6,0.0,,,0.0,,1010.1,
18681485,26.1,0.0,,,5.4,,1006.9,
18681495,20.6,0.0,,,0.0,,1010.1,
18681496,22.8,0.0,,170.0,9.4,,1012.2,
18681497,17.8,0.0,,210.0,13.0,,1010.7,
18681500,20.6,0.0,,,0.0,,1010.1,
18681600,8.9,0.0,,170.0,9.4,,1013.1,
18681606,8.9,0.0,,170.0,9.4,,1013.1,
18681608,8.9,0.0,,170.0,9.4,,1013.1,
18681644,8.3,0.0,,330.0,25.9,,1010.3,
18681645,8.9,0.0,,170.0,9.4,,1013.1,
18681658,8.9,0.0,,170.0,9.4,,1013.1,
18681790,8.9,0.0,,170.0,9.4,,1013.1,
18681852,8.9,0.0,,170.0,9.4,,1013.1,
18681897,10.0,0.0,,,0.0,,1012.8,
18681926,22.8,0.0,,320.0,14.8,,1005.9,
18682082,5.6,0.0,,270.0,7.6,,1013.7,
18682107,8.9,0.0,,170.0,9.4,,1013.1,
18682138,12.2,0.0,,340.0,7.6,,1012.2,
18682155,18.3,0.0,,70.0,31.7,,998.5,
18682156,10.0,0.0,,50.0,20.5,,1010.6,
18682199,23.3,0.0,,,0.0,,1009.0,
18682235,25.0,0.0,,180.0,5.4,,1010.0,
18683099,12.4,,,150.0,13.0,,,
18683465,7.2,2.8,,50.0,40.7,,1004.3,
18683466,11.7,0.0,,130.0,20.5,,1013.7,
18683473,7.2,,,340.0,22.3,,1002.4,25.0
18683482,5.0,1.8,,30.0,44.6,,1005.2,7.0
18683498,9.4,0.0,,120.0,18.4,,1014.7,
18683499,26.1,0.0,,170.0,22.3,,1015.4,
18683508,26.7,0.0,,170.0,14.8,,1015.2,
18683510,26.1,0.0,,220.0,20.5,,1014.6,
18683528,26.7,0.0,,170.0,14.8,,1015.2,
18683536,25.0,0.0,,70.0,13.0,,1019.1,
18683543,25.0,0.0,,240.0,11.2,,1014.8,
18683544,5.0,1.8,,30.0,44.6,,1005.2,7.0
18683566,11.7,0.0,,130.0,20.5,,1013.7,
18683600,7.2,2.8,,50.0,40.7,,1004.3,
18683633,26.7,0.0,,170.0,14.8,,1015.2,
18683659,26.7,0.0,,170.0,14.8,,1015.2,
18683660,5.0,1.8,,30.0,44.6,,1005.2,7.0
18683661,16.7,1.0,,110.0,13.0,,1004.2,
18683678,26.7,0.0,,170.0,14.8,,1015.2,
18683679,9.0,,,160.0,9.4,,,
18683682,28.3,0.0,,250.0,25.9,,1014.2,
18683683,7.2,,,340.0,22.3,,1002.4,25.0
18683714,9.4,0.0,,30.0,11.2,,1015.4,
18683754,11.7,0.0,,130.0,20.5,,1013.7,
18683755,19.4,0.0,,320.0,20.5,,1017.6,
18683764,26.1,0.0,,220.0,20.5,,1014.6,
18683765,5.0,1.8,,30.0,44.6,,1005.2,7.0
18683775,5.0,1.8,,30.0,44.6,,1005.2,7.0
18683850,25.0,0.0,,240.0,11.2,,1014.8,
18683876,21.7,0.0,,300.0,25.9,,1013.3,
18683932,16.7,1.0,,110.0,13.0,,1004.2,
18683936,16.7,1.0,,110.0,13.0,,1004.2,
18683997,16.7,1.0,,110.0,13.0,,1004.2,
18684000,16.7,1.0,,110.0,13.0,,1004.2,
18684004,16.7,1.0,,110.0,13.0,,1004.2,
18684035,16.7,1.0,,110.0,13.0,,1004.2,
18684070,16.7,0.0,,350.0,16.6,,1019.1,
18684079,16.7,0.0,,350.0,16.6,,1019.1,
18684167,18.3,0.0,,270.0,22.3,,1001.5,
18684168,18.3,0.0,,270.0,22.3,,1001.5,
18684176,18.3,0.0,,270.0,22.3,,1001.5,
18684200,18.3,0.0,,270.0,22.3,,1001.5,
18684202,18.3,0.0,,270.0,22.3,,1001.5,
18684273,3.9,0.0,,60.0,13.0,,1018.7,
18684300,6.1,0.0,,50.0,31.7,,1008.1,
18684365,16.7,0.0,,130.0,18.4,,1010.2,
18684401,16.7,0.0,,130.0,18.4,,1010.2,
18684425,16.7,0.0,,130.0,18.4,,1010.2,
18684435,16.7,0.0,,130.0,18.4,,1010.2,
18684501,16.7,0.0,,130.0,18.4,,1010.2,
18684521,16.7,0.0,,130.0,18.4,,1010.2,
18684622,10.6,7.6,,20.0,16.6,,,
18684684,19.4,0.0,,310.0,20.5,,1018.0,
18684736,19.4,0.0,,310.0,20.5,,1018.0,
18684828,18.9,0.0,,150.0,22.3,,1009.7,
18684829,18.9,0.0,,150.0,22.3,,1009.7,
18684830,18.9,0.0,,150.0,22.3,,1009.7,
18684837,18.9,0.0,,150.0,22.3,,1009.7,
18684844,18.9,0.0,,150.0,22.3,,1009.7,
18684848,18.9,0.0,,150.0,22.3,,1009.7,
18684851,18.9,0.0,,150.0,22.3,,1009.7,
18684852,18.9,0.0,,150.0,22.3,,1009.7,
18684853,18.9,0.0,,150.0,22.3,,1009.7,
18684859,18.9,0.0,,150.0,22.3,,1009.7,
18684870,10.6,0.0,,130.0,0.0,,1017.7,
18684948,10.6,0.0,,130.0,0.0,,1017.7,
18685003,10.6,0.0,,130.0,0.0,,1017.7,
18685064,7.2,2.8,,50.0,40.7,,1004.3,
18685084,7.2,2.8,,50.0,40.7,,1004.3,
18685111,9.0,,,160.0,9.4,,,
18685446,26.7,0.0,,230.0,13.0,,1012.4,
18685511,23.9,0.0,,90.0,9.4,,1016.1,
18685542,23.9,0.0,,90.0,9.4,,1016.1,
18685706,17.2,0.0,,250.0,16.6,,1015.8,
18685858,8.9,0.0,,10.0,22.3,,1014.8,
18685899,8.9,0.0,,10.0,22.3,,1014.8,
18685919,8.9,0.0,,10.0,22.3,,1014.8,
18685971,28.3,0.0,,250.0,25.9,,1014.2,
18685977,28.3,0.0,,250.0,25.9,,1014.2,
18685994,28.3,0.0,,250.0,25.9,,1014.2,
18686032,28.3,0.0,,250.0,25.9,,1014.2,
18686057,5.0,0.5,,20.0,46.4,,1004.5,7.0
18686109,5.0,0.5,,20.0,46.4,,1004.5,7.0
18686165,5.0,0.5,,20.0,46.4,,1004.5,7.0
18686178,5.0,0.5,,20.0,46.4,,1004.5,7.0
18686400,21.7,0.0,,300.0,25.9,,1013.3,
18686496,16.7,,,170.0,16.6,,1012.2,
18686545,18.3,0.0,,310.0,9.4,,1015.3,
18686550,18.3,0.0,,310.0,9.4,,1015.3,
18686566,14.4,0.0,,320.0,14.8,,1017.7,
18686637,26.1,0.0,,170.0,22.3,,1015.4,
18686716,28.3,0.0,,280.0,0.0,,1012.3,
18686925,19.4,0.0,,120.0,25.9,,1000.7,
18687046,25.0,0.0,,240.0,11.2,,1014.8,
18687194,19.4,0.0,,340.0,13.0,,1018.4,
18687246,17.8,0.0,,340.0,18.4,,1015.1,
18687251,17.8,0.0,,340.0,18.4,,1015.1,
18687436,21.1,0.0,,170.0,14.8,,1013.9,
18687509,21.1,0.0,,230.0,13.0,,1015.1,
18687561,6.7,0.0,,330.0,33.5,,1004.4,
18687589,6.7,0.0,,330.0,33.5,,1004.4,
18687595,6.7,0.0,,330.0,33.5,,1004.4,
18687640,26.1,0.0,,220.0,20.5,,1014.6,
18687677,26.1,0.0,,220.0,20.5,,1014.6,
18688832,27.8,0.0,,210.0,27.7,,1015.3,
18689117,9.4,0.0,,350.0,16.6,,1013.0,
18689553,10.0,0.0,,340.0,25.9,,1011.1,
18689634,9.0,,,160.0,9.4,,,
18690171,30.0,0.0,,210.0,22.3,,1015.2,
18690243,5.0,1.8,,30.0,44.6,,1005.2,7.0
18690249,26.1,0.0,,150.0,9.4,,1015.7,
18690251,3.9,2.8,,90.0,22.3,,1012.7,7.0
18690252,7.2,0.0,,130.0,14.8,,1015.7,
18690280,3.9,0.0,,60.0,13.0,,1018.7,
18690345,5.0,1.8,,30.0,44.6,,1005.2,7.0
18690375,4.4,0.0,,340.0,29.5,,1008.2,
18690377,11.7,0.0,,130.0,20.5,,1013.7,
18690484,16.7,0.0,,140.0,24.1,,1008.9,
18690582,18.9,0.0,,150.0,22.3,,1009.7,
18690755,18.9,0.0,,150.0,22.3,,1009.7,
18690760,3.9,0.0,,60.0,13.0,,1018.7,
18690761,18.9,0.0,,150.0,22.3,,1009.7,
18690764,3.9,0.0,,60.0,13.0,,1018.7,
18690767,3.9,0.0,,60.0,13.0,,1018.7,
18690768,18.9,0.0,,150.0,22.3,,1009.7,
18690776,18.9,0.0,,150.0,22.3,,1009.7,
18690790,3.9,0.0,,60.0,13.0,,1018.7,
18690807,3.9,0.0,,60.0,13.0,,1018.7,
18690809,3.9,0.0,,60.0,13.0,,1018.7,
18690843,26.1,0.0,,150.0,9.4,,1015.7,
18690846,18.9,0.0,,150.0,22.3,,1009.7,
18690886,26.1,0.0,,150.0,9.4,,1015.7,
18690958,18.9,0.0,,150.0,22.3,,1009.7,
18691189,9.0,,,160.0,9.4,,,
18691336,16.7,0.0,,140.0,24.1,,1008.9,
18691342,15.6,0.0,,210.0,29.5,,999.7,
18691378,16.7,0.0,,140.0,24.1,,1008.9,
18691416,16.7,0.0,,130.0,18.4,,1010.2,
18691459,26.1,0.0,,150.0,9.4,,1015.7,
18691461,19.4,0.0,,130.0,25.9,,1007.7,
18691468,26.1,0.0,,150.0,9.4,,1015.7,
18691500,19.4,0.0,,320.0,20.5,,1017.6,
18691562,7.2,0.0,,130.0,14.8,,1015.7,
18691604,18.9,0.0,,150.0,22.3,,1009.7,
18691639,18.9,0.0,,150.0,22.3,,1009.7,
18691753,16.7,0.0,,140.0,24.1,,1008.9,
18691773,26.1,0.0,,150.0,9.4,,1015.7,
18691870,16.7,0.0,,140.0,24.1,,1008.9,
18691893,16.7,0.0,,140.0,24.1,,1008.9,
18691897,17.8,,,160.0,18.4,,1009.2,
18691900,9.4,0.0,,100.0,11.2,,1015.7,
18691912,7.2,0.0,,130.0,14.8,,1015.7,
18691915,9.0,,,160.0,9.4,,,
18691917,19.4,0.0,,320.0,20.5,,1017.6,
18691921,26.1,0.0,,170.0,22.3,,1015.4,
18691947,18.9,0.0,,150.0,22.3,,1009.7,
18691980,16.7,0.0,,140.0,24.1,,1008.9,
18692011,16.7,0.0,,140.0,24.1,,1008.9,
18692019,11.7,0.0,,130.0,20.5,,1013.7,
18692020,18.9,0.0,,150.0,22.3,,1009.7,
18692032,12.8,0.0,,230.0,38.9,,1001.1,
18692037,16.7,0.0,,140.0,24.1,,1008.9,
18692043,16.7,0.0,,140.0,24.1,,1008.9,
18692084,10.6,7.6,,20.0,16.6,,,
18692085,11.7,0.0,,130.0,20.5,,1013.7,
18692089,18.9,0.0,,150.0,22.3,,1009.7,
18692098,16.7,0.0,,140.0,24.1,,1008.9,
18692105,11.7,,,30.0,9.4,,997.9,
18692120,5.0,1.8,,30.0,44.6,,1005.2,7.0
18692212,19.4,0.0,,320.0,20.5,,1017.6,
18692271,5.0,1.8,,30.0,44.6,,1005.2,7.0
18692310,11.7,0.0,,130.0,20.5,,1013.7,
18692626,26.1,0.0,,150.0,9.4,,1015.7,
18692643,28.3,0.0,,250.0,25.9,,1014.2,
18692763,8.3,1.8,,60.0,18.4,,999.0,5.0
18693061,20.0,0.0,,330.0,11.2,,1017.9,
18693241,5.0,,,50.0,38.9,,1006.2,7.0
18693317,6.1,0.5,,110.0,20.5,,,
18693547,5.0,1.8,,30.0,44.6,,1005.2,7.0
18693594,16.7,1.0,,110.0,13.0,,1004.2,
18693595,13.3,,,140.0,11.2,,1007.8,
18693604,6.7,0.0,,80.0,18.4,,1011.6,
18693605,16.7,1.0,,110.0,13.0,,1004.2,
18693606,17.2,0.0,,280.0,31.7,,1005.1,
18693614,7.2,2.8,,50.0,40.7,,1004.3,
18693618,7.2,2.8,,50.0,40.7,,1004.3,
18693619,18.3,,,150.0,18.4,,1011.5,
18693626,16.7,1.0,,110.0,13.0,,1004.2,
18693627,8.9,0.0,,150.0,13.0,,1015.3,
18693628,16.7,1.0,,110.0,13.0,,1004.2,
18693629,17.2,0.0,,150.0,20.5,,1007.0,
18693631,9.4,0.0,,30.0,11.2,,1015.4,
18693636,16.7,1.0,,110.0,13.0,,1004.2,
18693637,8.9,0.0,,150.0,13.0,,1015.3,
18693639,7.2,2.8,,50.0,40.7,,1004.3,
18693640,6.1,0.0,,60.0,14.8,,1017.3,
18693648,7.2,,,340.0,22.3,,1002.4,25.0
18693651,16.7,1.0,,110.0,13.0,,1004.2,
18693652,21.0,0.3,,130.0,24.1,,998.9,25.0
18693657,4.4,0.5,,40.0,37.1,,1006.3,7.0
18693658,9.4,0.0,,30.0,11.2,,1015.4,
18693659,9.4,0.0,,30.0,11.2,,1015.4,
18693661,16.7,1.0,,110.0,13.0,,1004.2,
18693662,16.7,,,210.0,22.3,,997.0,
