ID_Vuelo,temp,prcp,snow,wdir,wspd,wpgt,pres,coco
24919065,20.6,0.0,,250.0,13.0,,1009.5,2.0
24919073,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919249,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919276,23.3,0.0,,340.0,7.6,,1005.6,2.0
24919319,12.8,0.5,,204.0,0.0,,1014.3,7.0
24919324,21.1,0.0,,290.0,25.9,,1007.1,2.0
24919344,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919347,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919353,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919362,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919367,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919375,16.1,,,169.0,0.0,,1013.6,7.0
24919385,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919393,22.8,0.5,,40.0,0.0,,1008.0,7.0
24919396,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919397,22.8,0.0,,120.0,5.4,,1005.9,2.0
24919404,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919405,23.9,3.8,,90.0,13.0,,1012.4,7.0
24919420,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919421,25.0,0.0,,140.0,18.4,,1012.1,
24919426,20.6,0.0,,210.0,13.0,,1008.4,
24919427,24.4,0.0,,90.0,14.8,,1024.5,2.0
24919428,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919431,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919432,26.1,0.0,,120.0,13.0,,1009.0,3.0
24919439,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919443,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919444,26.7,0.0,,100.0,27.7,,1013.7,7.0
24919445,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919450,25.6,,,50.0,14.8,,1020.7,3.0
24919451,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919460,3.9,0.0,,50.0,16.6,,1014.2,4.0
24919488,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919490,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919500,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919507,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919508,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919510,15.6,0.0,,220.0,13.0,,1005.7,3.0
24919524,20.0,0.0,,250.0,16.6,,1008.6,2.0
24919525,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919526,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919531,24.4,0.0,,180.0,11.2,,1015.8,3.0
24919532,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919533,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919534,13.3,1.0,,130.0,7.6,,1007.0,3.0
24919536,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919550,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919555,23.9,0.0,,160.0,13.0,,1014.8,3.0
24919576,26.1,0.0,,120.0,13.0,,1009.0,3.0
24919577,21.7,0.0,,80.0,5.4,,1008.1,25.0
24919578,23.3,0.0,,140.0,9.4,,1026.5,2.0
24919584,21.7,0.0,,80.0,5.4,,1008.1,25.0
24920276,16.1,,,110.0,11.2,,1030.0,
24920286,16.1,,,110.0,11.2,,1030.0,
24920562,22.8,,,100.0,14.8,,1010.1,
24920597,28.3,0.0,,100.0,29.5,,1012.8,7.0
24920627,21.7,0.0,,80.0,5.4,,1008.1,25.0
24920628,24.4,0.0,,150.0,14.8,,1012.4,
24920640,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921054,23.3,0.0,,340.0,7.6,,1005.6,2.0
24921066,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921081,23.3,0.0,,340.0,7.6,,1005.6,2.0
24921095,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921139,25.0,,,90.0,13.0,,1023.0,3.0
24921155,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921156,21.1,0.0,,270.0,7.6,,1011.7,7.0
24921183,24.4,0.0,,180.0,11.2,,1015.8,3.0
24921311,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921321,24.4,0.0,,180.0,11.2,,1015.8,3.0
24921323,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921335,26.1,0.0,,150.0,13.0,,1020.9,
24921336,21.7,0.0,,80.0,5.4,,1008.1,25.0
24921339,22.8,0.0,,120.0,5.4,,1005.9,2.0
24923142,24.4,0.0,,120.0,14.8,,1013.9,3.0
24923143,24.4,0.0,,120.0,14.8,,1013.9,3.0
24923194,24.4,0.0,,120.0,14.8,,1013.9,3.0
24923530,22.2,0.0,,120.0,7.6,,1023.1,4.0
24924063,26.7,0.0,,40.0,16.6,,1008.5,
24924064,26.7,0.0,,40.0,16.6,,1008.5,
24924065,26.7,0.0,,40.0,16.6,,1008.5,
24926614,28.9,0.0,,90.0,20.5,,1008.9,7.0
24926716,27.8,0.0,,130.0,18.4,,1011.6,4.0
24926731,18.9,0.0,,220.0,11.2,,1005.7,8.0
24926761,22.8,0.0,,70.0,7.6,,1019.5,
24926863,18.9,0.0,,220.0,11.2,,1005.7,8.0
24926900,27.8,0.0,,130.0,18.4,,1011.6,4.0
24927045,27.8,0.0,,130.0,18.4,,1011.6,4.0
24927104,27.8,0.0,,130.0,18.4,,1011.6,4.0
24927142,24.4,0.0,,150.0,7.6,,1023.3,4.0
24927257,25.0,,,290.0,31.7,,1008.3,26.0
24927302,23.3,0.0,,150.0,14.8,,1022.8,4.0
24927356,24.4,0.0,,70.0,9.4,,1019.7,3.0
24927684,24.4,,,90.0,13.0,,1014.8,
24927834,24.4,,,90.0,13.0,,1014.8,
24927946,24.4,,,90.0,13.0,,1014.8,
24927947,26.7,0.0,,100.0,14.8,,1011.6,
24928099,26.7,0.0,,140.0,22.3,,1008.5,
24928190,18.9,0.0,,220.0,11.2,,1005.7,8.0
24928318,29.4,0.0,,100.0,13.0,,1005.1,
24928336,25.6,0.0,,220.0,24.1,,1001.3,2.0
24928356,12.2,,,360.0,18.4,,1002.5,5.0
24928380,19.4,0.0,,270.0,18.4,,1008.8,2.0
24928585,3.3,0.0,,340.0,7.6,,1013.2,4.0
24928596,25.0,,,290.0,31.7,,1008.3,26.0
24928783,24.4,0.0,,150.0,7.6,,1023.3,4.0
24928947,26.7,0.0,,40.0,16.6,,1008.5,
24929020,20.6,0.0,,220.0,7.6,,1008.5,
24929030,18.9,0.0,,220.0,11.2,,1005.7,8.0
24929106,26.6,,,40.0,16.6,,1008.3,
24929559,18.9,0.0,,220.0,11.2,,1005.7,8.0
24929695,24.4,0.0,,120.0,14.8,,1013.9,3.0
24929697,27.2,0.0,,130.0,14.8,,1012.1,
24930144,24.4,0.0,,70.0,9.4,,1019.7,3.0
24930190,27.8,0.0,,130.0,18.4,,1011.6,4.0
24930233,18.9,0.0,,220.0,11.2,,1005.7,8.0
24930960,26.6,,,40.0,16.6,,1008.3,
24931612,21.7,0.0,,290.0,5.4,,1008.0,1.0
24931638,20.6,0.0,,310.0,29.5,,1008.1,
24931721,21.7,0.0,,290.0,5.4,,1008.0,1.0
24931868,19.4,0.0,,190.0,25.9,,1004.7,8.0
24931877,23.3,0.0,,150.0,11.2,,1015.7,
24931943,16.1,0.0,,240.0,18.4,,1008.1,2.0
24931967,27.8,0.0,,140.0,20.5,,1011.8,7.0
24932595,23.3,0.0,,110.0,7.6,,1005.2,
24932807,26.6,,,40.0,16.6,,1008.3,
24932808,22.2,0.0,,120.0,7.6,,1023.1,4.0
24932821,26.6,,,40.0,16.6,,1008.3,
24932825,26.6,,,40.0,16.6,,1008.3,
24932854,26.6,,,40.0,16.6,,1008.3,
24932895,18.9,0.0,,220.0,11.2,,1005.7,8.0
24932992,27.8,0.0,,130.0,18.4,,1011.6,4.0
24933023,27.8,0.0,,130.0,18.4,,1011.6,4.0
24933097,23.3,0.0,,30.0,7.6,,1022.0,
24935022,17.2,0.0,,280.0,13.0,,1006.2,
24935042,18.9,0.0,,220.0,11.2,,1005.7,8.0
24935043,25.6,0.0,,140.0,16.6,,1014.6,2.0
24935061,18.9,0.0,,220.0,11.2,,1005.7,8.0
24935062,26.6,,,40.0,16.6,,1008.3,
24935089,25.6,0.0,,150.0,14.8,,1009.4,
24935101,23.9,0.0,,100.0,20.5,,1012.5,
24935148,25.0,,,290.0,31.7,,1008.3,26.0
24935594,25.0,,,290.0,31.7,,1008.3,26.0
24935636,26.7,0.0,,40.0,16.6,,1008.5,
24935663,26.6,,,40.0,16.6,,1008.3,
24935719,26.7,0.0,,40.0,16.6,,1008.5,
24935754,25.0,,,290.0,31.7,,1008.3,26.0
24935761,25.0,,,290.0,31.7,,1008.3,26.0
24935808,25.0,,,290.0,31.7,,1008.3,26.0
24935816,26.6,,,40.0,16.6,,1008.3,
24935860,22.6,,,,0.0,,,
24935914,25.0,,,290.0,31.7,,1008.3,26.0
24935929,25.0,,,290.0,31.7,,1008.3,26.0
24935933,25.0,,,290.0,31.7,,1008.3,26.0
24935954,25.0,,,290.0,31.7,,1008.3,26.0
24935955,26.6,,,40.0,16.6,,1008.3,
24935960,25.0,,,290.0,31.7,,1008.3,26.0
24936186,16.7,0.0,,40.0,7.6,,1014.1,
24936432,24.4,,,90.0,13.0,,1014.8,
24936433,24.4,0.0,,70.0,13.0,,1011.7,
24936527,24.4,,,90.0,13.0,,1014.8,
24936548,4.0,,,300.0,9.4,,,
24936708,24.4,,,90.0,13.0,,1014.8,
24936733,24.4,,,90.0,13.0,,1014.8,
24936768,4.0,,,300.0,9.4,,,
24936775,6.7,0.0,,207.0,7.6,,1013.6,7.0
24936836,24.4,,,90.0,13.0,,1014.8,
24936837,25.0,0.0,,90.0,18.4,,1010.9,
24936856,24.4,,,90.0,13.0,,1014.8,
24936857,25.0,0.0,,90.0,18.4,,1010.9,
24937079,5.0,2.0,,330.0,11.2,,1007.6,7.0
24937116,25.6,0.0,,90.0,16.6,,1012.4,3.0
24937117,24.4,,,90.0,13.0,,1014.8,
24937149,24.4,,,90.0,13.0,,1014.8,
24937318,25.0,0.0,,160.0,14.8,,1011.2,3.0
24937349,3.9,0.0,,20.0,24.1,,1021.4,
24937353,1.7,,,110.0,13.0,,1015.4,4.0
24937354,3.9,0.0,,20.0,24.1,,1021.4,
24937480,25.0,0.0,,160.0,14.8,,1011.2,3.0
24938743,18.9,0.0,,220.0,11.2,,1005.7,8.0
24938744,26.6,,,40.0,16.6,,1008.3,
24938751,25.6,0.0,,140.0,16.6,,1014.6,2.0
24938753,11.7,0.0,,350.0,24.1,,1008.1,2.0
24938784,18.9,0.0,,220.0,11.2,,1005.7,8.0
24939084,24.4,0.0,,70.0,9.4,,1019.7,3.0
24939257,24.4,0.0,,70.0,9.4,,1019.7,3.0
24939334,24.4,0.0,,70.0,9.4,,1019.7,3.0
24939440,23.3,0.0,,160.0,7.6,,1023.8,3.0
24939640,25.0,0.0,,170.0,14.8,,1018.1,2.0
24939659,17.2,0.8,,240.0,11.2,,1005.1,8.0
24940248,24.4,,,90.0,13.0,,1014.8,
24940249,24.4,,,90.0,13.0,,1014.8,
24940342,24.4,,,90.0,13.0,,1014.8,
24940589,26.6,,,40.0,16.6,,1008.3,
24940762,24.4,,,90.0,13.0,,1014.8,
24940763,26.6,,,40.0,16.6,,1008.3,
24940844,26.7,0.0,,40.0,16.6,,1008.5,
24940882,24.4,,,90.0,13.0,,1014.8,
24940973,24.4,,,90.0,13.0,,1014.8,
24941016,24.4,,,90.0,13.0,,1014.8,
24941022,24.4,,,90.0,13.0,,1014.8,
24941023,26.7,0.0,,40.0,16.6,,1008.5,
24941229,24.4,,,90.0,13.0,,1014.8,
24941315,24.4,,,90.0,13.0,,1014.8,
24941392,24.4,,,90.0,13.0,,1014.8,
24941393,26.7,0.0,,40.0,16.6,,1008.5,
24941456,24.4,,,90.0,13.0,,1014.8,
24941532,24.4,,,90.0,13.0,,1014.8,
24941731,24.4,,,90.0,13.0,,1014.8,
24941732,26.7,0.0,,40.0,16.6,,1008.5,
24941907,24.4,,,90.0,13.0,,1014.8,
24941944,24.4,,,90.0,13.0,,1014.8,
24942041,24.4,,,90.0,13.0,,1014.8,
24942179,26.7,0.0,,40.0,16.6,,1008.5,
24942180,24.4,,,90.0,13.0,,1014.8,
24942270,24.4,,,90.0,13.0,,1014.8,
24942271,26.7,0.0,,40.0,16.6,,1008.5,
24942485,26.6,,,40.0,16.6,,1008.3,
24942488,24.4,,,90.0,13.0,,1014.8,
24942489,26.6,,,40.0,16.6,,1008.3,
24942578,24.4,,,90.0,13.0,,1014.8,
24942579,26.6,,,40.0,16.6,,1008.3,
24942648,24.4,,,90.0,13.0,,1014.8,
24942649,26.6,,,40.0,16.6,,1008.3,
24942783,25.0,0.0,,160.0,14.8,,1011.2,3.0
24943142,23.3,0.0,,130.0,16.6,,1015.6,2.0
24943157,22.6,,,,0.0,,,
24943162,22.2,0.0,,150.0,7.6,,1020.5,3.0
24943278,26.7,,,150.0,24.1,,1011.0,
24943306,23.5,,,,0.0,,,
24943316,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943331,19.4,0.0,,170.0,7.6,,1014.3,
24943334,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943343,22.2,0.0,,190.0,20.5,,1014.7,3.0
24943346,22.2,1.0,,130.0,5.4,,1009.3,9.0
24943347,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943349,21.7,0.0,,170.0,13.0,,1006.7,
24943361,25.0,0.3,,80.0,16.6,,1008.6,
24943375,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943376,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943377,26.1,0.0,,160.0,13.0,,1013.9,
24943378,25.0,0.0,,10.0,9.4,,1006.7,7.0
24943379,8.3,0.0,,260.0,35.3,,1008.3,
24943380,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943384,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943385,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943392,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943397,27.0,0.0,,100.0,22.0,,1007.5,8.0
24943400,22.2,3.3,,210.0,11.2,,1007.0,7.0
24943401,20.6,0.5,,200.0,22.3,,1001.9,
24943406,21.7,0.0,,160.0,9.4,,1014.1,
24943407,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943408,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943409,26.1,0.0,,160.0,13.0,,1013.9,
24943411,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943413,26.7,,,150.0,24.1,,1011.0,
24943414,23.9,0.0,,190.0,7.6,,1013.3,
24943416,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943423,23.3,4.6,,30.0,18.4,,1003.4,
24943424,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943425,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943426,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943427,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943431,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943433,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943434,23.3,0.3,,130.0,18.4,,1010.7,
24943436,26.1,,,110.0,16.6,,1008.3,
24943437,26.1,,,110.0,16.6,,1008.3,
24943438,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943448,27.8,0.0,,150.0,24.1,,1008.9,8.0
24943449,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943450,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943451,27.6,,,140.0,25.9,,1005.3,
24943452,25.0,,,120.0,7.6,,1013.2,
24943459,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943460,23.3,0.3,,130.0,18.4,,1010.7,
24943461,27.0,0.0,,100.0,22.0,,1007.5,8.0
24943462,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943477,15.0,0.0,,330.0,7.6,,1012.2,3.0
24943478,22.8,,,110.0,11.2,,1012.4,7.0
24943492,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943493,25.0,,,150.0,11.0,,,
24943496,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943503,23.9,1.8,,130.0,7.6,,1011.9,7.0
24943504,24.4,0.0,,170.0,9.4,,1009.0,
24943506,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943507,26.7,0.0,,170.0,24.1,,1006.6,
24943508,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943511,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943512,21.7,0.0,,160.0,9.4,,1014.1,
24943516,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943517,23.9,1.8,,130.0,7.6,,1011.9,7.0
24943521,21.1,0.0,,160.0,11.2,,1009.6,7.0
24943522,23.9,1.8,,130.0,7.6,,1011.9,7.0
24943525,25.0,,,150.0,11.0,,,
24943534,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943535,20.6,0.2,,,5.4,,,
24943536,27.8,0.0,,150.0,24.1,,1008.9,8.0
24943537,22.8,0.0,,210.0,9.4,,1014.7,
24943543,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943544,25.6,0.0,,140.0,11.2,,1013.8,
24943545,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943546,22.2,3.3,,210.0,11.2,,1007.0,7.0
24943547,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943549,21.1,0.0,,160.0,11.2,,1009.6,7.0
24943550,23.9,1.8,,130.0,7.6,,1011.9,7.0
24943554,23.9,1.8,,130.0,7.6,,1011.9,7.0
24943555,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943556,25.0,0.3,,80.0,16.6,,1008.6,
24943557,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943558,27.6,,,140.0,25.9,,1005.3,
24943560,12.2,0.0,,340.0,11.2,,1016.0,2.0
24943561,23.9,0.5,,330.0,5.4,,1006.9,7.0
24943562,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943564,26.7,,,150.0,24.1,,1011.0,
24943574,25.0,0.0,,10.0,9.4,,1006.7,7.0
24943586,15.0,0.0,,330.0,7.6,,1012.2,3.0
24943587,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943590,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943596,22.2,1.0,,130.0,5.4,,1009.3,9.0
24943601,21.7,0.0,,180.0,25.9,,1007.9,
24943603,25.6,0.0,,170.0,16.6,,1014.0,1.0
24943604,24.4,0.0,,170.0,9.4,,1009.0,
24943610,18.9,0.0,,230.0,20.5,,1000.9,8.0
24943612,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943613,24.4,0.0,,190.0,7.6,,1007.4,
24943616,20.6,0.2,,,5.4,,,
24943681,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943682,23.9,0.0,,150.0,9.4,,1013.0,4.0
24943683,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943684,25.0,0.3,,110.0,14.8,,1010.7,
24943688,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943690,23.3,0.0,,220.0,5.4,,1006.8,7.0
24943693,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943694,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943698,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943702,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943703,27.6,,,140.0,25.9,,1005.3,
24943706,27.8,0.0,,290.0,14.8,,1006.6,
24943713,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943717,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943718,25.0,0.0,,10.0,9.4,,1006.7,7.0
24943719,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943726,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943729,22.2,1.0,,130.0,5.4,,1009.3,9.0
24943730,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943731,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943732,23.3,0.0,,130.0,9.4,,1012.6,
24943733,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943739,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943740,25.5,,,310.0,16.6,,1003.6,
24943745,27.6,,,140.0,25.9,,1005.3,
24943746,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943747,23.9,0.0,,140.0,9.4,,1013.8,3.0
24943748,22.2,0.0,,190.0,22.3,,1007.1,7.0
24943749,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943750,27.0,0.0,,100.0,22.0,,1007.5,8.0
24943751,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943759,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943772,23.3,0.0,,350.0,13.0,,1006.3,7.0
24943773,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943779,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943781,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943793,25.0,0.3,,110.0,14.8,,1010.7,
24943802,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943804,26.1,,,110.0,16.6,,1008.3,
24943805,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943806,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943807,26.7,,,150.0,24.1,,1011.0,
24943809,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943814,27.6,,,140.0,25.9,,1005.3,
24943816,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943821,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943827,15.6,,,280.0,22.3,,1010.6,
24943831,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943833,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943837,23.3,0.0,,170.0,14.8,,1014.0,3.0
24943838,27.6,,,140.0,25.9,,1005.3,
24943839,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943846,10.6,,,10.0,13.0,,1017.0,7.0
24943847,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943849,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943850,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943854,26.1,,,110.0,16.6,,1008.3,
24943855,23.3,0.0,,170.0,14.8,,1014.0,3.0
24943859,27.0,0.0,,100.0,22.0,,1007.5,8.0
24943860,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943876,23.3,0.0,,170.0,14.8,,1014.0,3.0
24943877,24.4,0.8,,340.0,20.5,,991.9,9.0
24943878,23.9,0.0,,150.0,9.4,,1013.0,4.0
24943880,27.6,,,140.0,25.9,,1005.3,
24943882,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943883,25.0,0.0,,50.0,5.4,,1006.6,
24943884,7.2,0.0,,280.0,27.7,,1011.4,4.0
24943886,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943890,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943904,21.7,0.0,,170.0,13.0,,1006.7,
24943911,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943916,25.6,0.0,,160.0,14.8,,1013.4,4.0
24943917,23.3,0.3,,130.0,18.4,,1010.7,
24943918,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943919,26.7,,,150.0,24.1,,1011.0,
24943921,27.8,0.0,,150.0,24.1,,1008.9,8.0
24943924,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943925,21.1,0.0,,,0.0,,1008.9,5.0
24943928,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943929,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943933,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943934,23.3,0.0,,220.0,5.4,,1006.8,7.0
24943935,21.1,0.0,,160.0,11.2,,1009.6,7.0
24943936,23.3,0.0,,170.0,14.8,,1014.0,3.0
24943937,27.0,0.0,,100.0,22.0,,1007.5,8.0
24943940,23.3,0.0,,170.0,14.8,,1014.0,3.0
24943941,21.7,0.0,,180.0,25.9,,1007.9,
24943946,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943953,23.3,0.0,,170.0,14.8,,1014.0,3.0
24943954,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943955,21.1,0.0,,210.0,14.8,,1015.0,
24943956,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943964,21.7,0.3,,180.0,14.8,,1004.9,
24943965,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943975,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943977,27.8,0.0,,150.0,24.1,,1008.9,8.0
24943978,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943985,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943986,26.7,,,150.0,24.1,,1011.0,
24943987,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943991,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943994,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943996,28.9,0.0,,180.0,11.2,,1010.3,
24943997,24.4,0.0,,120.0,16.6,,1009.9,7.0
24943998,20.6,0.2,,,5.4,,,
24944001,23.3,0.0,,300.0,11.2,,1008.7,
24944004,21.7,0.0,,180.0,25.9,,1007.9,
24944005,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944007,23.9,0.0,,,0.0,,1012.7,
24944014,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944018,23.3,4.6,,30.0,18.4,,1003.4,
24944019,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944027,25.0,,,150.0,11.0,,,
24944028,23.3,0.0,,170.0,14.8,,1014.0,3.0
24944029,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944030,27.6,,,140.0,25.9,,1005.3,
24944032,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944036,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944039,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944040,25.0,0.3,,80.0,16.6,,1008.6,
24944049,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944050,26.7,,,150.0,24.1,,1011.0,
24944052,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944053,25.0,0.3,,80.0,16.6,,1008.6,
24944054,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944056,25.6,0.0,,160.0,14.8,,1013.4,4.0
24944057,24.4,0.0,,120.0,16.6,,1009.9,7.0
24944118,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944145,23.9,0.0,,220.0,20.5,,1013.7,2.0
24944146,27.6,,,140.0,25.9,,1005.3,
24944223,23.9,1.8,,130.0,7.6,,1011.9,7.0
24944416,25.6,0.0,,160.0,14.8,,1013.4,4.0
24944495,23.9,0.0,,220.0,20.5,,1013.7,2.0
24944497,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944528,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944529,27.6,,,140.0,25.9,,1005.3,
24944577,23.9,1.8,,130.0,7.6,,1011.9,7.0
24944580,27.8,0.0,,150.0,24.1,,1008.9,8.0
24944602,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944603,27.6,,,140.0,25.9,,1005.3,
24944659,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944660,23.9,1.8,,130.0,7.6,,1011.9,7.0
24944686,25.6,0.0,,160.0,14.8,,1013.4,4.0
24944722,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944723,27.8,0.0,,150.0,24.1,,1008.9,8.0
24944753,22.2,0.0,,190.0,20.5,,1014.7,3.0
24944795,23.9,0.0,,220.0,20.5,,1013.7,2.0
24944796,27.8,0.0,,150.0,24.1,,1008.9,8.0
24944797,27.8,0.0,,150.0,24.1,,1008.9,8.0
24944895,23.9,0.0,,220.0,20.5,,1013.7,2.0
24944896,27.8,0.0,,150.0,24.1,,1008.9,8.0
24944935,23.9,1.8,,130.0,7.6,,1011.9,7.0
