ID_Vuelo,temp,prcp,snow,wdir,wspd,wpgt,pres,coco
21212836,27.8,2.5,,70.0,25.9,,1005.9,7.0
21212839,15.4,,,,0.0,,,
21212840,26.1,0.0,,50.0,22.3,,1010.4,
21212841,22.2,0.0,,270.0,22.3,,1012.9,
21212849,26.1,0.0,,50.0,22.3,,1010.4,
21212850,16.7,0.0,,340.0,18.4,,1025.7,
21212851,27.8,2.5,,70.0,25.9,,1005.9,7.0
21212858,16.7,0.0,,340.0,18.4,,1025.7,
21212859,27.2,0.0,,50.0,25.9,,1006.8,
21212862,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212868,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212869,21.7,0.0,,50.0,14.8,,1023.0,
21212875,27.2,0.0,,40.0,20.5,,1009.1,
21212876,15.6,0.0,,360.0,5.4,,1026.9,
21212878,26.1,0.0,,50.0,22.3,,1010.4,
21212880,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212883,15.4,,,,0.0,,,
21212890,16.7,0.0,,340.0,18.4,,1025.7,
21212891,15.4,,,,0.0,,,
21212892,26.1,0.0,,170.0,14.8,,1014.4,
21212896,26.1,0.0,,50.0,22.3,,1010.4,
21212899,18.3,0.0,,320.0,11.2,,1023.9,
21212900,26.1,0.0,,50.0,22.3,,1010.4,
21212907,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212908,13.9,0.0,,350.0,9.4,,1025.2,
21212910,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212911,19.4,0.0,,300.0,31.7,,1013.7,
21212915,16.7,0.0,,340.0,18.4,,1025.7,
21212919,16.7,0.0,,340.0,18.4,,1025.7,
21212921,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212922,15.6,0.0,,360.0,5.4,,1026.9,
21212924,15.4,,,,0.0,,,
21212925,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212931,18.3,0.0,,320.0,11.2,,1023.9,
21212934,16.7,0.0,,340.0,18.4,,1025.7,
21212935,27.2,0.0,,40.0,20.5,,1009.1,
21212936,26.1,0.0,,50.0,22.3,,1010.4,
21212943,27.2,0.0,,40.0,20.5,,1009.1,
21212948,27.8,2.5,,70.0,25.9,,1005.9,7.0
21212951,16.7,0.0,,330.0,11.2,,1026.4,
21212952,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212958,27.2,0.0,,40.0,20.5,,1009.1,
21212959,16.7,0.0,,340.0,18.4,,1025.7,
21212960,13.9,0.0,,330.0,13.0,,1025.3,
21212963,26.1,0.0,,50.0,22.3,,1010.4,
21212964,26.7,0.0,,40.0,18.4,,1016.3,
21212966,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212979,27.2,0.0,,40.0,20.5,,1009.1,
21212981,26.1,0.0,,50.0,22.3,,1010.4,
21212983,26.1,0.0,,50.0,22.3,,1010.4,
21212989,18.3,0.0,,320.0,11.2,,1023.9,
21212990,26.1,0.0,,50.0,22.3,,1010.4,
21212991,27.8,2.5,,70.0,25.9,,1005.9,7.0
21212994,27.8,2.3,,80.0,35.3,,1003.2,9.0
21212997,18.3,0.0,,320.0,11.2,,1023.9,
21212998,25.6,1.0,,50.0,27.7,,1005.2,
21212999,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213002,18.3,0.0,,260.0,7.6,,1024.3,
21213003,26.1,0.0,,50.0,22.3,,1010.4,
21213004,16.7,0.0,,340.0,18.4,,1025.7,
21213005,25.0,0.0,,50.0,29.5,,1013.7,
21213006,18.3,0.0,,30.0,16.6,,1027.0,
21213007,25.6,1.0,,50.0,27.7,,1005.2,
21213008,16.7,0.0,,340.0,18.4,,1025.7,
21213013,26.1,0.0,,50.0,22.3,,1010.4,
21213018,13.9,0.0,,330.0,13.0,,1025.3,
21213021,27.2,0.0,,50.0,31.7,,1011.2,
21213022,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213024,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213027,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213028,25.0,0.0,,70.0,11.2,,1017.2,
21213035,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213036,23.3,0.0,,320.0,14.8,,1013.2,
21213039,13.9,0.0,,350.0,9.4,,1025.2,
21213042,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213043,13.9,0.0,,350.0,9.4,,1025.2,
21213044,15.4,,,,0.0,,,
21213045,27.2,0.0,,40.0,20.5,,1009.1,
21213046,18.3,0.0,,30.0,16.6,,1027.0,
21213047,28.3,0.0,,10.0,7.6,,1011.6,
21213048,16.7,0.0,,340.0,18.4,,1025.7,
21213049,17.2,0.0,,50.0,11.2,,1028.4,
21213050,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213051,28.3,0.0,,10.0,7.6,,1011.6,
21213052,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213053,18.3,0.0,,320.0,11.2,,1023.9,
21213054,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213055,15.4,,,,0.0,,,
21213056,27.2,0.0,,40.0,20.5,,1009.1,
21213059,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213060,19.4,0.0,,300.0,31.7,,1013.7,
21213062,16.7,0.0,,340.0,18.4,,1025.7,
21213063,26.1,0.0,,50.0,22.3,,1010.4,
21213065,18.3,0.0,,30.0,16.6,,1027.0,
21213072,16.7,0.0,,340.0,18.4,,1025.7,
21213083,26.1,0.0,,50.0,22.3,,1010.4,
21213087,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213088,15.6,0.0,,20.0,9.4,,1026.5,
21213089,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213092,27.2,0.0,,40.0,20.5,,1009.1,
21213094,13.3,0.0,,220.0,5.4,,1028.4,
21213095,26.1,0.0,,50.0,22.3,,1010.4,
21213096,15.6,0.0,,50.0,14.8,,1030.4,
21213097,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213099,26.1,0.0,,50.0,22.3,,1010.4,
21213103,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213105,16.7,0.0,,340.0,18.4,,1025.7,
21213106,25.0,0.0,,50.0,29.5,,1013.7,
21213113,26.1,0.0,,50.0,22.3,,1010.4,
21213114,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213117,26.1,0.0,,50.0,22.3,,1010.4,
21213119,22.2,0.0,,270.0,22.3,,1012.9,
21213120,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213122,15.4,,,,0.0,,,
21213123,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213126,25.0,0.0,,50.0,29.5,,1013.7,
21213129,26.1,0.0,,50.0,22.3,,1010.4,
21213132,26.1,0.0,,50.0,22.3,,1010.4,
21213133,26.1,0.0,,50.0,22.3,,1010.4,
21213136,13.9,0.0,,350.0,9.4,,1025.2,
21213140,16.7,0.0,,340.0,18.4,,1025.7,
21213141,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213151,16.7,0.0,,340.0,18.4,,1025.7,
21213158,26.1,0.0,,50.0,22.3,,1010.4,
21213159,26.1,0.0,,170.0,14.8,,1014.4,
21213162,13.9,0.0,,330.0,13.0,,1025.3,
21213163,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213166,18.3,0.0,,30.0,16.6,,1027.0,
21213167,26.1,0.0,,50.0,22.3,,1010.4,
21213171,26.1,0.0,,50.0,22.3,,1010.4,
21213177,16.7,0.0,,340.0,18.4,,1025.7,
21213178,23.5,,,40.0,16.6,,1017.9,
21213181,26.1,0.0,,50.0,22.3,,1010.4,
21213188,28.3,0.0,,120.0,9.4,,1014.5,
21213191,16.7,0.0,,340.0,18.4,,1025.7,
21213194,18.3,0.0,,320.0,11.2,,1023.9,
21213195,16.7,0.0,,340.0,18.4,,1025.7,
21213196,13.9,0.0,,350.0,9.4,,1025.2,
21213197,25.6,1.0,,50.0,27.7,,1005.2,
21213199,17.2,0.0,,50.0,11.2,,1028.4,
21213201,13.9,0.0,,330.0,13.0,,1025.3,
21213202,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213207,15.4,,,,0.0,,,
21213208,26.1,0.0,,50.0,22.3,,1010.4,
21213209,16.7,0.0,,340.0,18.4,,1025.7,
21213210,25.6,1.0,,50.0,27.7,,1005.2,
21213212,26.1,0.0,,50.0,22.3,,1010.4,
21213213,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213214,24.4,0.0,,290.0,22.3,,1012.4,
21213216,18.3,0.0,,320.0,11.2,,1023.9,
21213217,26.1,0.0,,50.0,22.3,,1010.4,
21213218,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213219,28.3,0.0,,10.0,7.6,,1011.6,
21213220,13.9,0.0,,350.0,9.4,,1025.2,
21213221,25.6,1.0,,50.0,27.7,,1005.2,
21213222,15.6,0.0,,20.0,9.4,,1026.5,
21213223,26.1,0.0,,50.0,22.3,,1010.4,
21213225,16.7,0.0,,330.0,11.2,,1026.4,
21213226,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213231,26.1,0.0,,50.0,22.3,,1010.4,
21213232,27.2,0.0,,40.0,20.5,,1009.1,
21213239,15.4,,,,0.0,,,
21213245,25.0,0.0,,50.0,29.5,,1013.7,
21213246,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213247,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213248,18.3,0.0,,30.0,16.6,,1027.0,
21213251,28.3,0.0,,10.0,7.6,,1011.6,
21213253,28.3,0.0,,10.0,7.6,,1011.6,
21213256,16.7,0.0,,340.0,18.4,,1025.7,
21213257,23.5,,,40.0,16.6,,1017.9,
21213260,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213261,28.3,0.0,,10.0,7.6,,1011.6,
21213264,18.3,0.0,,320.0,11.2,,1023.9,
21213265,25.6,1.0,,50.0,27.7,,1005.2,
21213267,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213268,18.3,0.0,,260.0,7.6,,1024.3,
21213269,26.1,0.0,,50.0,22.3,,1010.4,
21213273,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213283,18.3,0.0,,320.0,11.2,,1023.9,
21213290,17.2,0.0,,60.0,13.0,,1024.8,
21213291,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213292,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213293,22.2,0.0,,30.0,18.4,,1019.7,
21213294,28.3,0.0,,10.0,7.6,,1011.6,
21213298,13.9,0.0,,350.0,9.4,,1025.2,
21213299,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213300,15.4,,,,0.0,,,
21213301,15.6,0.0,,20.0,9.4,,1026.5,
21213302,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213303,26.1,0.0,,50.0,22.3,,1010.4,
21213308,18.3,0.0,,320.0,11.2,,1023.9,
21213310,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213311,15.6,0.0,,20.0,9.4,,1026.5,
21213312,26.1,0.0,,50.0,22.3,,1010.4,
21213315,26.1,0.0,,50.0,22.3,,1010.4,
21213319,26.1,0.0,,50.0,22.3,,1010.4,
21213322,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213323,18.3,0.0,,260.0,7.6,,1024.3,
21213324,26.1,0.0,,50.0,22.3,,1010.4,
21213325,16.7,0.0,,340.0,18.4,,1025.7,
21213326,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213330,18.3,0.0,,320.0,11.2,,1023.9,
21213331,25.0,0.0,,50.0,29.5,,1013.7,
21213332,15.6,0.0,,360.0,5.4,,1026.9,
21213333,26.1,0.0,,50.0,22.3,,1010.4,
21213337,18.3,0.0,,30.0,16.6,,1027.0,
21213343,26.1,0.0,,50.0,22.3,,1010.4,
21213344,28.3,0.0,,10.0,7.6,,1011.6,
21213346,28.3,0.0,,10.0,7.6,,1011.6,
21213351,13.9,0.0,,330.0,13.0,,1025.3,
21213352,25.6,1.0,,50.0,27.7,,1005.2,
21213354,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213357,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213360,18.3,0.0,,30.0,16.6,,1027.0,
21213365,15.4,,,,0.0,,,
21213367,26.1,0.0,,50.0,22.3,,1010.4,
21213382,18.3,0.0,,30.0,16.6,,1027.0,
21213384,18.3,0.0,,320.0,11.2,,1023.9,
21213389,18.3,0.0,,30.0,16.6,,1027.0,
21213390,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213393,16.7,0.0,,340.0,18.4,,1025.7,
21213397,25.0,0.0,,50.0,29.5,,1013.7,
21213401,26.7,0.0,,40.0,18.4,,1016.3,
21213402,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213407,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213410,13.9,0.0,,330.0,13.0,,1025.3,
21213411,18.3,0.0,,320.0,11.2,,1023.9,
21213412,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213413,28.3,0.0,,10.0,7.6,,1011.6,
21213414,13.9,0.0,,350.0,9.4,,1025.2,
21213415,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213416,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213418,18.3,0.0,,30.0,16.6,,1027.0,
21213419,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213426,26.1,0.0,,50.0,22.3,,1010.4,
21213427,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213431,15.4,,,,0.0,,,
21213432,25.6,1.0,,50.0,27.7,,1005.2,
21213438,27.2,0.0,,40.0,20.5,,1009.1,
21213441,13.9,0.0,,330.0,13.0,,1025.3,
21213442,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213443,18.3,0.0,,30.0,16.6,,1027.0,
21213444,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213446,26.1,0.0,,50.0,22.3,,1010.4,
21213447,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213463,16.7,0.0,,340.0,18.4,,1025.7,
21213464,25.0,0.0,,50.0,29.5,,1013.7,
21213465,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213468,26.1,0.0,,50.0,22.3,,1010.4,
21213470,16.7,0.0,,340.0,18.4,,1025.7,
21213471,25.6,1.0,,50.0,27.7,,1005.2,
21213472,18.3,0.0,,30.0,16.6,,1027.0,
21213473,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213479,16.7,0.0,,340.0,18.4,,1025.7,
21213480,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213488,15.4,,,,0.0,,,
21213494,25.0,0.0,,50.0,29.5,,1013.7,
21213497,14.0,,,,,,,
21213498,26.1,0.0,,50.0,22.3,,1010.4,
21213499,13.9,0.0,,330.0,13.0,,1025.3,
21213505,26.1,0.0,,50.0,22.3,,1010.4,
21213507,18.3,0.0,,320.0,11.2,,1023.9,
21213508,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213509,15.4,,,,0.0,,,
21213512,18.3,0.0,,320.0,11.2,,1023.9,
21213513,27.2,0.0,,40.0,20.5,,1009.1,
21213514,26.1,0.0,,50.0,22.3,,1010.4,
21213519,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213520,15.6,0.0,,20.0,7.6,,1029.1,
21213521,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213522,14.0,,,,,,,
21213523,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213527,15.4,,,,0.0,,,
21213528,26.1,0.0,,50.0,22.3,,1010.4,
21213530,26.1,0.0,,50.0,22.3,,1010.4,
21213531,13.9,0.0,,330.0,13.0,,1025.3,
21213532,27.2,0.0,,40.0,20.5,,1009.1,
21213537,18.3,0.0,,30.0,16.6,,1027.0,
21213538,25.0,0.0,,50.0,29.5,,1013.7,
21213545,27.8,2.5,,70.0,25.9,,1005.9,7.0
21213550,26.1,0.0,,50.0,22.3,,1010.4,
21213551,28.3,0.0,,10.0,7.6,,1011.6,
21213552,18.3,0.0,,320.0,11.2,,1023.9,
21213556,12.8,0.0,,30.0,5.4,,1030.4,
21213557,18.3,0.0,,320.0,11.2,,1023.9,
21213561,18.3,0.0,,30.0,16.6,,1027.0,
21213562,26.1,0.0,,50.0,22.3,,1010.4,
21213566,25.0,0.0,,70.0,11.2,,1017.2,
21213567,26.1,0.0,,50.0,22.3,,1010.4,
21213568,13.3,0.0,,,0.0,,1030.2,
21213569,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213570,18.3,0.0,,320.0,11.2,,1023.9,
21213580,25.0,0.0,,50.0,29.5,,1013.7,
21213581,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213582,17.2,0.0,,60.0,13.0,,1024.8,
21213583,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213589,27.8,2.3,,80.0,35.3,,1003.2,9.0
21213595,13.9,0.0,,350.0,9.4,,1025.2,
21213596,27.2,0.0,,40.0,20.5,,1009.1,
21213597,18.3,0.0,,320.0,11.2,,1023.9,
21213738,23.5,,,40.0,16.6,,1017.9,
21213748,20.0,0.0,,,0.0,,1020.4,
21213821,20.0,0.0,,,0.0,,1020.4,
21213850,12.8,0.0,,30.0,5.4,,1030.4,
21213876,23.5,,,40.0,16.6,,1017.9,
21213988,20.0,0.0,,,0.0,,1020.4,
21213989,20.0,0.0,,,0.0,,1020.4,
21213990,20.0,0.0,,,0.0,,1020.4,
21213991,20.0,0.0,,,0.0,,1020.4,
21213992,20.0,0.0,,,0.0,,1020.4,
21214006,20.0,0.0,,,0.0,,1020.4,
21214007,20.0,0.0,,,0.0,,1020.4,
21214008,20.0,0.0,,,0.0,,1020.4,
21214024,20.0,0.0,,,0.0,,1020.4,
21214025,20.0,0.0,,,0.0,,1020.4,
21214026,20.0,0.0,,,0.0,,1020.4,
21214027,20.0,0.0,,,0.0,,1020.4,
21214028,20.0,0.0,,,0.0,,1020.4,
21214036,20.0,0.0,,,0.0,,1020.4,
21214045,20.0,0.0,,,0.0,,1020.4,
21214058,20.0,0.0,,,0.0,,1020.4,
21214059,20.0,0.0,,,0.0,,1020.4,
21214066,20.0,0.0,,,0.0,,1020.4,
21214067,20.0,0.0,,,0.0,,1020.4,
21214068,20.0,0.0,,,0.0,,1020.4,
21214069,20.0,0.0,,,0.0,,1020.4,
21214070,20.0,0.0,,,0.0,,1020.4,
21214100,25.0,0.0,,70.0,11.2,,1017.2,
21214101,25.0,0.0,,70.0,11.2,,1017.2,
21214116,25.0,0.0,,70.0,11.2,,1017.2,
21214117,25.0,0.0,,70.0,11.2,,1017.2,
21214133,25.0,0.0,,70.0,11.2,,1017.2,
21214141,13.9,0.0,,350.0,9.4,,1025.2,
21214143,13.9,0.0,,350.0,9.4,,1025.2,
21214144,13.9,0.0,,350.0,9.4,,1025.2,
21214148,13.9,0.0,,350.0,9.4,,1025.2,
21214155,22.2,0.0,,40.0,5.4,,1020.3,
21214156,22.2,0.0,,40.0,5.4,,1020.3,
21214159,22.2,0.0,,40.0,5.4,,1020.3,
21214160,22.2,0.0,,40.0,5.4,,1020.3,
21214192,21.7,0.0,,50.0,14.8,,1023.0,
21214193,21.7,0.0,,50.0,14.8,,1023.0,
21214194,21.7,0.0,,50.0,14.8,,1023.0,
21214195,21.7,0.0,,50.0,14.8,,1023.0,
21214200,21.7,0.0,,50.0,14.8,,1023.0,
21214201,21.7,0.0,,50.0,14.8,,1023.0,
21214214,21.7,0.0,,50.0,14.8,,1023.0,
21214215,21.7,0.0,,50.0,14.8,,1023.0,
21214216,21.7,0.0,,50.0,14.8,,1023.0,
21214217,21.7,0.0,,50.0,14.8,,1023.0,
21214245,21.7,0.0,,50.0,14.8,,1023.0,
21214246,21.7,0.0,,50.0,14.8,,1023.0,
21214247,21.7,0.0,,50.0,14.8,,1023.0,
21214302,13.3,0.0,,,0.0,,1030.2,
21214305,13.3,0.0,,,0.0,,1030.2,
21214310,13.3,0.0,,,0.0,,1030.2,
21214363,15.6,0.0,,360.0,5.4,,1026.9,
21214377,15.6,0.0,,360.0,5.4,,1026.9,
21214400,15.6,0.0,,360.0,5.4,,1026.9,
21214428,15.6,0.0,,360.0,5.4,,1026.9,
21214429,15.6,0.0,,360.0,5.4,,1026.9,
21214430,15.6,0.0,,360.0,5.4,,1026.9,
21214431,15.6,0.0,,360.0,5.4,,1026.9,
21214432,15.6,0.0,,360.0,5.4,,1026.9,
21214433,15.6,0.0,,360.0,5.4,,1026.9,
21214434,15.6,0.0,,360.0,5.4,,1026.9,
21214435,15.6,0.0,,360.0,5.4,,1026.9,
21214447,15.6,0.0,,360.0,5.4,,1026.9,
21214448,15.6,0.0,,360.0,5.4,,1026.9,
21214449,15.6,0.0,,360.0,5.4,,1026.9,
21214460,15.6,0.0,,360.0,5.4,,1026.9,
21214461,15.6,0.0,,360.0,5.4,,1026.9,
21214462,15.6,0.0,,360.0,5.4,,1026.9,
21214463,15.6,0.0,,360.0,5.4,,1026.9,
21214464,15.6,0.0,,360.0,5.4,,1026.9,
21214465,15.6,0.0,,360.0,5.4,,1026.9,
21214466,15.6,0.0,,360.0,5.4,,1026.9,
21214467,15.6,0.0,,360.0,5.4,,1026.9,
21214496,15.6,0.0,,360.0,5.4,,1026.9,
21214497,15.6,0.0,,360.0,5.4,,1026.9,
21214524,15.6,0.0,,360.0,5.4,,1026.9,
21214525,15.6,0.0,,360.0,5.4,,1026.9,
21214543,15.6,0.0,,360.0,5.4,,1026.9,
21214544,15.6,0.0,,360.0,5.4,,1026.9,
21214545,15.6,0.0,,360.0,5.4,,1026.9,
21214546,15.6,0.0,,360.0,5.4,,1026.9,
21214547,15.6,0.0,,360.0,5.4,,1026.9,
21214548,15.6,0.0,,360.0,5.4,,1026.9,
21214600,15.0,0.0,,20.0,5.4,,1028.0,
21214601,15.0,0.0,,20.0,5.4,,1028.0,
21214602,15.0,0.0,,20.0,5.4,,1028.0,
21214612,15.0,0.0,,20.0,5.4,,1028.0,
21214615,15.0,0.0,,20.0,5.4,,1028.0,
21214616,15.0,0.0,,20.0,5.4,,1028.0,
21214681,26.7,0.0,,60.0,13.0,,1018.9,
21214682,26.7,0.0,,60.0,13.0,,1018.9,
21214735,26.7,0.0,,60.0,13.0,,1018.9,
21214736,26.7,0.0,,60.0,13.0,,1018.9,
21214737,26.7,0.0,,60.0,13.0,,1018.9,
21214738,26.7,0.0,,60.0,13.0,,1018.9,
21214798,26.7,0.0,,60.0,13.0,,1018.9,
21214799,26.7,0.0,,60.0,13.0,,1018.9,
21214817,18.3,0.0,,30.0,16.6,,1027.0,
21214818,18.3,0.0,,30.0,16.6,,1027.0,
21214826,18.3,0.0,,30.0,16.6,,1027.0,
21214827,18.3,0.0,,30.0,16.6,,1027.0,
21214844,18.3,0.0,,30.0,16.6,,1027.0,
21214845,18.3,0.0,,30.0,16.6,,1027.0,
21214890,25.6,0.0,,40.0,11.2,,1013.5,
21214907,25.6,0.0,,40.0,11.2,,1013.5,
21214933,25.6,0.0,,40.0,11.2,,1013.5,
21214934,25.6,0.0,,40.0,11.2,,1013.5,
21214935,25.6,0.0,,40.0,11.2,,1013.5,
21214936,25.6,0.0,,40.0,11.2,,1013.5,
21215032,25.6,0.0,,40.0,11.2,,1013.5,
21215033,25.6,0.0,,40.0,11.2,,1013.5,
21215034,25.6,0.0,,40.0,11.2,,1013.5,
21215086,15.4,,,,0.0,,,
21215087,15.4,,,,0.0,,,
21215089,15.4,,,,0.0,,,
21215099,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215100,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215101,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215102,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215103,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215104,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215105,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215106,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215107,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215108,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215109,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215110,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215111,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215112,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215113,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215114,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215115,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215116,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215117,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215118,27.8,2.3,,80.0,35.3,,1003.2,9.0
21215119,27.8,2.3,,80.0,35.3,,1003.2,9.0
