ID_Vuelo,temp,prcp,snow,wdir,wspd,wpgt,pres,coco
22583003,7.2,0.0,,360.0,11.2,,1021.8,
22583039,-4.4,0.0,,280.0,16.6,,1021.3,
22583126,-2.8,0.0,,160.0,7.6,,1043.4,
22583149,5.6,0.0,,310.0,0.0,,1033.4,
22583170,-1.7,0.0,,140.0,7.6,,1045.0,
22583172,6.1,0.0,,120.0,25.9,,1033.3,
22583178,6.1,0.0,,120.0,25.9,,1033.3,
22583207,5.6,0.0,,310.0,0.0,,1033.4,
22583221,5.6,0.0,,310.0,0.0,,1033.4,
22583236,5.6,0.0,,310.0,0.0,,1033.4,
22583257,7.2,0.0,,270.0,5.4,,1019.9,
22583258,1.7,0.0,,290.0,11.2,,1021.3,
22583288,7.2,0.0,,270.0,5.4,,1019.9,
22583291,6.1,,,350.0,20.5,,1021.2,
22583300,7.2,0.0,,270.0,5.4,,1019.9,
22583301,-7.0,0.0,,220.0,15.0,,,
22583302,7.2,0.0,,270.0,5.4,,1019.9,
22583303,8.0,,,,,,,7.0
22583371,7.2,0.0,,,0.0,,1018.1,
22583374,7.2,0.0,,270.0,5.4,,1019.9,
22583375,6.7,0.0,,350.0,11.2,,1020.7,
22583431,7.2,0.0,,270.0,5.4,,1019.9,
22583472,-5.6,0.0,,220.0,18.4,,1021.1,
22583487,7.2,0.0,,270.0,5.4,,1019.9,
22583505,7.2,0.0,,270.0,5.4,,1019.9,
22583506,-5.6,0.0,,220.0,18.4,,1021.1,
22583533,-1.1,0.0,,10.0,11.2,,1039.5,
22583610,-7.0,0.0,,220.0,15.0,,,
22583615,-7.0,0.0,,220.0,15.0,,,
22583622,-7.2,,,270.0,25.9,,1013.8,
22583623,-4.4,0.0,,310.0,7.6,,1014.6,
22583647,7.2,0.0,,270.0,5.4,,1019.9,
22583680,-5.6,0.0,,220.0,18.4,,1021.1,
22583684,6.1,0.0,,120.0,25.9,,1033.3,
22583687,5.6,0.0,,310.0,0.0,,1033.4,
22583698,7.2,0.0,,270.0,5.4,,1019.9,
22583699,6.1,,,350.0,20.5,,1021.2,
22583708,5.6,0.0,,310.0,0.0,,1033.4,
22583723,5.5,0.5,,290.0,5.4,,1021.3,
22583749,7.2,0.0,,270.0,5.4,,1019.9,
22583777,7.2,0.0,,270.0,5.4,,1019.9,
22583779,7.2,0.0,,270.0,5.4,,1019.9,
22583798,5.6,0.5,,50.0,11.2,,1020.5,
22583804,7.2,0.0,,270.0,5.4,,1019.9,
22583805,5.6,0.5,,50.0,11.2,,1020.5,
22583811,7.2,0.0,,270.0,5.4,,1019.9,
22583812,4.4,0.0,,340.0,13.0,,1018.8,
22583813,7.2,0.0,,270.0,5.4,,1019.9,
22583825,7.2,0.0,,270.0,5.4,,1019.9,
22583838,5.5,0.5,,290.0,5.4,,1021.3,
22583853,7.2,0.0,,270.0,5.4,,1019.9,
22583854,5.6,0.0,,290.0,5.4,,1019.3,
22583881,0.6,3.3,,40.0,7.6,,1016.2,
22583882,6.7,,,340.0,16.6,,1022.6,
22583884,7.2,0.0,,270.0,5.4,,1019.9,
22583887,7.2,0.0,,270.0,5.4,,1019.9,
22583888,6.1,,,350.0,20.5,,1021.2,
22583891,7.2,0.0,,270.0,5.4,,1019.9,
22583901,7.2,0.0,,270.0,5.4,,1019.9,
22583902,4.4,0.0,,340.0,16.6,,1025.7,
22583924,1.1,0.5,,10.0,7.6,,,
22583943,7.2,0.0,,270.0,5.4,,1019.9,
22583945,7.2,0.0,,270.0,5.4,,1019.9,
22583946,7.2,0.0,,270.0,5.4,,1019.9,
22583947,4.4,0.0,,340.0,13.0,,1018.8,
22583948,7.2,0.0,,270.0,5.4,,1019.9,
22583950,7.2,0.0,,270.0,5.4,,1019.9,
22583951,4.4,0.0,,340.0,13.0,,1018.8,
22583961,-5.6,0.0,,220.0,18.4,,1021.1,
22583965,4.4,0.0,,340.0,16.6,,1025.7,
22583966,7.2,0.0,,270.0,5.4,,1019.9,
22583977,7.2,0.0,,270.0,5.4,,1019.9,
22583978,5.6,0.5,,10.0,13.0,,1023.4,
22583979,7.2,0.0,,270.0,5.4,,1019.9,
22583980,5.6,0.5,,10.0,13.0,,1023.4,
22583984,6.1,0.0,,20.0,16.6,,1024.9,
22584003,7.2,0.0,,270.0,5.4,,1019.9,
22584004,6.7,0.0,,350.0,11.2,,1020.7,
22584007,6.1,0.0,,20.0,16.6,,1024.9,
22584008,7.2,0.0,,270.0,5.4,,1019.9,
22584124,4.4,0.0,,340.0,13.0,,1018.8,
22584128,-4.4,0.0,,280.0,16.6,,1021.3,
22584201,7.2,0.0,,350.0,9.4,,1022.0,
22584264,-4.4,0.0,,280.0,16.6,,1021.3,
22584275,7.2,0.0,,270.0,5.4,,1019.9,
22584483,16.1,0.0,,70.0,5.4,,1028.2,
22584697,6.1,0.3,,340.0,16.6,,1025.4,
22584755,5.0,0.3,,20.0,22.3,,,
22584776,1.1,0.0,,250.0,16.6,,1027.3,
22585241,25.0,0.0,,130.0,9.4,,1014.5,
22585408,3.9,0.0,,340.0,18.4,,1028.0,
22585409,8.3,0.0,,20.0,20.5,,1021.9,
22585432,5.6,0.3,,330.0,27.7,,1024.8,
22585457,3.9,0.0,,340.0,18.4,,1028.0,
22585519,2.8,,,320.0,7.6,,1017.3,
22585546,3.9,0.0,,340.0,18.4,,1028.0,
22585563,25.0,0.0,,130.0,9.4,,1014.5,
22585564,23.9,0.0,,,7.6,,1025.0,
22585651,5.6,0.3,,330.0,27.7,,1024.8,
22585701,3.9,0.0,,340.0,18.4,,1028.0,
22585731,7.8,0.0,,190.0,11.2,,1019.6,
22585817,2.8,,,360.0,11.2,,1017.4,
22585924,3.9,0.0,,340.0,18.4,,1028.0,
22585926,3.9,0.0,,340.0,18.4,,1028.0,
22585932,6.7,0.0,,110.0,9.4,,1027.0,
22586052,7.2,0.0,,270.0,5.4,,1019.9,
22586109,7.2,0.0,,270.0,5.4,,1019.9,
22586188,4.4,0.0,,190.0,13.0,,1017.2,
22586267,-4.4,0.0,,280.0,16.6,,1021.3,
22586301,7.2,0.0,,270.0,5.4,,1019.9,
22586369,7.8,0.0,,190.0,11.2,,1019.6,
22586397,4.4,0.0,,190.0,13.0,,1017.2,
22586412,7.8,0.0,,190.0,11.2,,1019.6,
22586547,7.8,0.0,,190.0,11.2,,1019.6,
22586673,7.8,0.0,,190.0,11.2,,1019.6,
22586728,0.6,1.8,,,0.0,,1018.5,
22586755,7.8,0.0,,190.0,11.2,,1019.6,
22586756,8.3,0.0,,20.0,20.5,,1021.9,
22586960,25.0,0.3,,190.0,18.4,,1008.9,
22586966,2.8,0.0,,230.0,13.0,,1015.6,
22586973,0.6,1.8,,320.0,7.6,,1015.4,
22586975,-1.7,,,250.0,14.8,,1007.0,14.0
22586980,25.0,0.0,,190.0,24.1,,1008.5,
22586982,25.6,0.0,,180.0,11.2,,1011.0,
22587009,25.6,0.0,,170.0,16.6,,1011.0,
22587032,-3.3,0.0,,210.0,14.8,,1015.7,
22587052,5.6,,,20.0,18.4,,1012.1,
22587083,25.0,0.0,,190.0,24.1,,1008.5,
22587089,0.6,1.8,,320.0,7.6,,1015.4,
22587101,0.6,1.8,,320.0,7.6,,1015.4,
22587102,25.6,0.0,,180.0,11.2,,1011.0,
22587112,25.0,0.3,,190.0,18.4,,1008.9,
22587113,2.8,0.0,,230.0,13.0,,1015.6,
22587125,-1.1,0.8,,360.0,7.6,,1009.4,14.0
22587135,2.8,0.0,,230.0,13.0,,1015.6,
22587156,25.6,0.0,,180.0,11.2,,1011.0,
22587157,2.0,,,,0.0,,,
22587163,0.6,1.8,,320.0,7.6,,1015.4,
22587167,0.6,1.8,,320.0,7.6,,1015.4,
22587169,3.3,0.0,,20.0,5.4,,1015.8,
22587180,2.8,0.0,,340.0,20.5,,1019.7,
22587181,25.6,0.0,,180.0,11.2,,1011.0,
22587182,25.0,0.0,,190.0,24.1,,1008.5,
22587185,25.6,0.0,,180.0,11.2,,1011.0,
22587195,16.1,0.0,,210.0,5.4,,1027.4,
22587198,2.8,0.0,,230.0,13.0,,1015.6,
22587199,25.6,0.0,,180.0,11.2,,1011.0,
22587208,16.1,0.0,,210.0,5.4,,1027.4,
22587209,2.8,0.0,,230.0,13.0,,1015.6,
22587215,18.9,0.0,,260.0,18.4,,1023.6,5.0
22587231,2.0,,,,0.0,,,
22587238,1.1,0.0,,,0.0,,1022.4,
22587241,5.6,0.0,,140.0,9.4,,1019.8,
22587281,2.0,,,,0.0,,,
22587282,5.6,,,20.0,18.4,,1012.1,
22587283,25.0,0.0,,190.0,24.1,,1008.5,
22587284,2.8,0.0,,230.0,13.0,,1015.6,
22587317,25.0,0.3,,190.0,18.4,,1008.9,
22587319,2.0,,,,0.0,,,
22587449,0.6,0.5,,,5.4,,1014.0,
22587807,25.0,0.3,,190.0,18.4,,1008.9,
22587834,25.0,0.3,,190.0,18.4,,1008.9,
22587836,-1.1,0.0,,210.0,14.8,,1013.1,
22587841,0.6,1.8,,320.0,7.6,,1015.4,
22587843,18.9,0.0,,260.0,18.4,,1023.6,5.0
22587844,0.6,1.8,,320.0,7.6,,1015.4,
22587850,0.0,0.0,,,0.0,,1016.7,
22587872,0.6,1.8,,320.0,7.6,,1015.4,
22587884,0.6,1.8,,320.0,7.6,,1015.4,
22587928,5.0,0.0,,330.0,5.4,,1019.5,
22587933,2.8,3.8,,20.0,13.0,,1015.7,
22587936,0.6,1.8,,320.0,7.6,,1015.4,
22587942,0.6,1.8,,320.0,7.6,,1015.4,
22587948,26.1,0.0,,100.0,13.0,,1016.8,
22587956,3.3,0.0,,180.0,11.2,,1016.7,
22587958,-2.8,0.0,,160.0,7.6,,1017.4,
22587964,0.6,1.8,,320.0,7.6,,1015.4,
22587965,0.0,0.0,,,0.0,,1016.7,
22587993,1.7,0.0,,180.0,5.4,,1015.4,
22587995,0.6,1.8,,320.0,7.6,,1015.4,
22587999,0.6,1.8,,320.0,7.6,,1015.4,
22588002,1.1,0.0,,10.0,14.8,,1016.5,
22588041,7.8,0.0,,250.0,9.4,,1020.7,
22588046,5.6,,,20.0,18.4,,1012.1,
22588051,,,,,,,,
22588056,0.6,1.8,,320.0,7.6,,1015.4,
22588063,0.6,1.8,,320.0,7.6,,1015.4,
22588065,0.6,1.8,,320.0,7.6,,1015.4,
22588068,2.8,0.0,,300.0,9.4,,1016.8,
22588070,2.0,,,,0.0,,,
22588073,0.6,1.8,,320.0,7.6,,1015.4,
22588075,1.7,0.0,,40.0,0.0,,1016.5,
22588078,0.6,3.6,,50.0,14.8,,1014.2,8.0
22588083,0.6,1.8,,320.0,7.6,,1015.4,
22588090,24.4,0.0,,180.0,25.9,,1008.4,
22588099,-4.4,0.0,,200.0,13.0,,1017.0,
22588107,0.6,1.8,,320.0,7.6,,1015.4,
22588111,0.6,1.8,,320.0,7.6,,1015.4,
22588130,2.2,0.0,,,0.0,,1022.4,
22588131,0.6,1.8,,320.0,7.6,,1015.4,
22588132,0.0,,,30.0,11.2,,,
22588143,6.0,,,,,,,7.0
22588158,0.6,1.8,,320.0,7.6,,1015.4,
22588163,1.1,0.0,,10.0,14.8,,1016.5,
22588164,-1.3,,,240.0,7.6,,,
22588169,2.8,0.0,,230.0,13.0,,1015.6,
22588177,1.1,0.8,,,11.2,,1017.3,
22588189,0.6,1.8,,320.0,7.6,,1015.4,
22588190,21.1,0.0,,10.0,5.4,,1023.6,
22588198,-1.1,0.0,,260.0,5.4,,1016.5,
22588201,2.2,0.0,,300.0,16.6,,1016.7,
22588203,1.1,0.0,,210.0,27.7,,1011.1,
22588220,-2.8,0.0,,190.0,7.6,,1016.8,
22588226,25.0,0.0,,190.0,24.1,,1008.5,
22588231,0.6,1.8,,320.0,7.6,,1015.4,
22588235,1.1,0.0,,210.0,27.7,,1011.1,
22588253,11.7,2.8,,330.0,0.0,,1008.6,7.0
22588271,1.1,0.0,,250.0,5.4,,1015.9,
22588276,0.6,1.8,,320.0,7.6,,1015.4,
22588296,11.7,2.8,,330.0,0.0,,1008.6,7.0
22588297,1.1,1.8,,50.0,14.8,,1014.5,
22588305,0.0,0.0,,,0.0,,1016.7,
22588322,-0.6,0.0,,230.0,13.0,,1011.6,
22588331,-1.7,,,250.0,14.8,,1007.0,14.0
22588338,7.8,0.0,,350.0,24.1,,1022.0,
22588346,18.9,0.0,,260.0,18.4,,1023.6,5.0
22588357,0.6,1.8,,320.0,7.6,,1015.4,
22588363,0.6,1.8,,320.0,7.6,,1015.4,
22588364,-2.2,0.0,,210.0,25.9,,1013.2,
22588365,0.6,1.8,,320.0,7.6,,1015.4,
22588366,2.2,0.0,,200.0,5.4,,1016.2,
22588385,0.6,1.8,,320.0,7.6,,1015.4,
22588387,-1.7,0.0,,230.0,11.2,,1015.7,
22588421,0.6,1.8,,320.0,7.6,,1015.4,
22588433,2.2,0.0,,320.0,7.6,,1018.8,
22588439,0.6,1.8,,320.0,7.6,,1015.4,
22588442,6.1,0.3,,350.0,14.8,,1014.0,
22588456,0.6,1.8,,320.0,7.6,,1015.4,
22588457,11.7,2.8,,330.0,0.0,,1008.6,7.0
22588461,3.9,4.1,,10.0,14.8,,1014.3,
22588462,2.8,0.0,,290.0,7.6,,1015.9,
22588466,-2.2,0.0,,210.0,25.9,,1013.2,
22588469,0.6,1.8,,320.0,7.6,,1015.4,
22588478,1.0,,,290.0,6.0,,,
22588481,0.6,1.8,,320.0,7.6,,1015.4,
22588494,0.6,1.8,,320.0,7.6,,1015.4,
22588496,0.6,1.8,,320.0,7.6,,1015.4,
22588497,-2.8,0.0,,190.0,7.6,,1016.8,
22588502,0.6,1.8,,320.0,7.6,,1015.4,
22588503,-1.1,0.0,,210.0,5.4,,1017.7,
22588507,0.6,1.8,,320.0,7.6,,1015.4,
22588515,0.6,1.8,,320.0,7.6,,1015.4,
22588521,0.0,0.0,,20.0,11.2,,1017.2,
22588522,0.6,1.8,,320.0,7.6,,1015.4,
22588525,-4.4,0.0,,200.0,13.0,,1017.0,
22588531,4.2,,,10.0,18.4,,1014.9,
22588538,0.6,1.8,,320.0,7.6,,1015.4,
22588548,0.6,1.8,,320.0,7.6,,1015.4,
22588550,-1.7,0.0,,290.0,22.3,,1013.8,
22588552,0.6,1.8,,320.0,7.6,,1015.4,
22588558,0.0,0.0,,230.0,7.6,,1010.3,
22588561,0.6,1.8,,320.0,7.6,,1015.4,
22588564,0.6,1.8,,320.0,7.6,,1015.4,
22588568,-2.2,0.0,,,0.0,,1011.2,
22588569,3.9,4.1,,10.0,14.8,,1014.3,
22588570,0.6,1.8,,320.0,7.6,,1015.4,
22588578,0.0,0.0,,,0.0,,1016.7,
22588587,0.6,1.8,,320.0,7.6,,1015.4,
22588606,0.6,1.8,,320.0,7.6,,1015.4,
22588626,0.6,1.8,,320.0,7.6,,1015.4,
22588628,0.6,1.8,,320.0,7.6,,1015.4,
22588633,0.6,1.8,,320.0,7.6,,1015.4,
22588661,0.6,3.6,,50.0,14.8,,1014.2,8.0
22588672,0.6,1.8,,320.0,7.6,,1015.4,
22588675,0.6,1.8,,320.0,7.6,,1015.4,
22588682,24.4,0.0,,180.0,25.9,,1008.4,
22588685,-4.4,0.3,,200.0,9.4,,1009.3,
22588694,0.6,1.8,,320.0,7.6,,1015.4,
22588704,2.8,0.5,,30.0,16.6,,1012.9,
22588708,25.0,0.0,,190.0,18.4,,1009.9,
22588710,0.6,1.8,,320.0,7.6,,1015.4,
22588711,16.7,0.0,,30.0,0.0,,1023.7,
22588727,1.1,1.8,,50.0,14.8,,1014.5,
22588734,-1.7,0.0,,230.0,11.2,,1015.7,
22588735,-3.9,0.0,,,0.0,,1015.8,
22588739,0.6,1.8,,320.0,7.6,,1015.4,
22588744,1.7,2.0,,40.0,13.0,,1015.6,7.0
22588746,0.6,1.8,,320.0,7.6,,1015.4,
22588747,0.0,0.0,,20.0,11.2,,1017.2,
22588762,-3.9,0.0,,,0.0,,1015.8,
22588765,25.6,0.0,,170.0,16.6,,1011.0,
22588766,2.2,0.0,,300.0,7.6,,1020.9,
22588775,2.0,,,,0.0,,,
22588783,-1.1,0.0,,210.0,14.8,,1013.1,
22588784,0.6,1.8,,320.0,7.6,,1015.4,
22588791,0.6,1.8,,320.0,7.6,,1015.4,
22588804,0.6,1.0,,30.0,9.4,,1017.1,5.0
22588810,0.6,1.8,,320.0,7.6,,1015.4,
22588823,0.6,1.8,,320.0,7.6,,1015.4,
22588833,0.6,1.8,,320.0,7.6,,1015.4,
22588838,0.6,1.8,,320.0,7.6,,1015.4,
22588849,0.6,0.0,,260.0,7.6,,1016.3,
22588851,0.6,1.8,,320.0,7.6,,1015.4,
22588859,3.3,0.0,,180.0,11.2,,1016.7,
22588860,0.6,1.8,,320.0,7.6,,1015.4,
22588871,-3.9,0.0,,,0.0,,1015.8,
22588882,0.6,1.8,,320.0,7.6,,1015.4,
22588891,0.6,1.8,,320.0,7.6,,1015.4,
22588909,0.6,0.0,,140.0,0.0,,1016.0,
22588913,0.6,1.8,,320.0,7.6,,1015.4,
22588919,0.6,1.8,,320.0,7.6,,1015.4,
22588920,2.8,0.0,,340.0,20.5,,1019.7,
22588929,6.0,,,,,,,7.0
22588930,5.6,0.8,,10.0,11.2,,1012.2,7.0
22588951,0.6,1.8,,320.0,7.6,,1015.4,
22588963,0.6,1.8,,320.0,7.6,,1015.4,
22588970,0.6,1.8,,320.0,7.6,,1015.4,
22588981,0.6,1.8,,320.0,7.6,,1015.4,
22588982,25.0,0.3,,190.0,18.4,,1008.9,
22588991,1.1,0.0,,270.0,11.2,,1016.1,
22588992,21.1,0.0,,10.0,5.4,,1023.6,
22588994,0.6,1.8,,320.0,7.6,,1015.4,
22588996,0.6,1.8,,320.0,7.6,,1015.4,
22589025,5.6,0.0,,140.0,9.4,,1019.8,
22589036,6.4,2.5,,360.0,14.8,,1010.1,
22589042,25.0,0.3,,190.0,18.4,,1008.9,
22589043,-1.7,,,250.0,14.8,,1007.0,14.0
22589050,0.6,1.8,,320.0,7.6,,1015.4,
22589055,0.6,1.8,,320.0,7.6,,1015.4,
22589057,0.6,1.8,,320.0,7.6,,1015.4,
22589059,0.6,1.8,,320.0,7.6,,1015.4,
22589069,6.1,0.3,,350.0,14.8,,1014.0,
22589070,0.0,0.0,,210.0,22.3,,1012.6,
22589071,25.6,0.0,,170.0,16.6,,1011.0,
22589078,6.4,2.5,,360.0,14.8,,1010.1,
22589080,0.6,1.8,,320.0,7.6,,1015.4,
22589085,0.6,1.8,,320.0,7.6,,1015.4,
22589099,0.6,1.8,,320.0,7.6,,1015.4,
22589107,0.0,0.0,,230.0,7.6,,1010.3,
22589109,0.6,1.8,,320.0,7.6,,1015.4,
22589114,25.0,0.3,,190.0,18.4,,1008.9,
22589115,25.6,0.0,,180.0,11.2,,1011.0,
22589117,-1.1,0.0,,210.0,5.4,,1017.7,
22589132,0.6,1.8,,320.0,7.6,,1015.4,
22589133,0.0,0.0,,210.0,22.3,,1012.6,
22589142,-1.1,0.0,,210.0,11.2,,1013.6,
22589143,8.3,11.7,,320.0,22.3,,1010.4,7.0
22589144,0.6,1.8,,320.0,7.6,,1015.4,
22589146,1.7,2.0,,40.0,13.0,,1015.6,7.0
22589150,25.0,0.0,,190.0,24.1,,1008.5,
22589151,-1.7,,,250.0,14.8,,1007.0,14.0
22589158,0.6,1.8,,320.0,7.6,,1015.4,
22589159,0.6,0.0,,210.0,5.4,,1015.8,
22589162,-1.1,0.0,,170.0,5.4,,1014.1,
22589164,16.7,0.0,,30.0,0.0,,1023.7,
22589175,0.6,1.8,,320.0,7.6,,1015.4,
22589176,0.6,1.8,,320.0,7.6,,1015.4,
22589185,-4.4,0.0,,200.0,13.0,,1017.0,
22589187,0.6,1.8,,320.0,7.6,,1015.4,
22589202,18.9,0.0,,260.0,18.4,,1023.6,5.0
22589207,0.6,1.8,,320.0,7.6,,1015.4,
22589209,25.6,0.0,,180.0,11.2,,1011.0,
22589214,2.2,0.0,,300.0,16.6,,1016.7,
22589218,0.0,0.0,,,0.0,,1016.7,
22589221,0.6,1.8,,320.0,7.6,,1015.4,
22589231,0.6,1.8,,320.0,7.6,,1015.4,
22589235,0.6,1.8,,320.0,7.6,,1015.4,
22589237,0.6,1.8,,320.0,7.6,,1015.4,
22589240,7.8,0.0,,250.0,9.4,,1020.7,
22589248,-2.8,0.0,,220.0,0.0,,1018.4,
22589262,0.6,1.8,,320.0,7.6,,1015.4,
22589264,0.6,1.8,,320.0,7.6,,1015.4,
22589265,1.7,0.8,,340.0,18.4,,1017.5,
22589267,5.0,0.0,,330.0,5.4,,1019.5,
22589279,25.0,0.0,,190.0,18.4,,1009.9,
22589283,1.1,0.0,,310.0,0.0,,1016.1,
22589295,0.6,1.8,,320.0,7.6,,1015.4,
22589303,0.6,1.8,,320.0,7.6,,1015.4,
22589305,7.8,0.0,,250.0,9.4,,1020.7,
22589308,0.6,1.8,,320.0,7.6,,1015.4,
22589309,11.7,2.8,,330.0,0.0,,1008.6,7.0
22589314,0.6,1.8,,320.0,7.6,,1015.4,
22589321,0.6,1.8,,320.0,7.6,,1015.4,
22589327,6.1,0.0,,120.0,9.4,,1020.5,
22589329,6.0,,,30.0,24.0,,,
22589334,11.7,2.8,,330.0,0.0,,1008.6,7.0
22589336,0.6,1.8,,320.0,7.6,,1015.4,
22589346,0.6,0.0,,320.0,5.4,,1019.3,
22589350,0.6,1.8,,320.0,7.6,,1015.4,
22589354,0.6,1.8,,320.0,7.6,,1015.4,
22589357,2.2,0.0,,,0.0,,1022.4,
22589361,0.6,1.8,,320.0,7.6,,1015.4,
22589364,0.6,1.8,,320.0,7.6,,1015.4,
22589369,0.0,0.5,,,0.0,,1013.7,
22589370,4.2,,,10.0,18.4,,1014.9,
22589385,6.4,2.5,,360.0,14.8,,1010.1,
22589412,0.6,1.8,,320.0,7.6,,1015.4,
22589414,3.3,3.3,,30.0,24.1,,1015.3,8.0
22589417,0.6,1.8,,320.0,7.6,,1015.4,
22589421,0.6,0.0,,320.0,5.4,,1019.3,
22589424,5.6,0.8,,10.0,11.2,,1012.2,7.0
22589425,0.6,1.8,,320.0,7.6,,1015.4,
22589426,2.2,0.0,,200.0,5.4,,1016.2,
22589448,0.6,1.8,,320.0,7.6,,1015.4,
22589464,0.6,1.0,,30.0,9.4,,1017.1,5.0
22589472,0.0,0.0,,20.0,11.2,,1017.2,
22589473,3.3,0.0,,20.0,5.4,,1015.8,
22589476,-1.7,0.0,,350.0,44.6,,1012.2,
22589509,0.6,1.8,,320.0,7.6,,1015.4,
22589510,25.0,0.3,,190.0,18.4,,1008.9,
22589521,1.1,0.0,,,0.0,,1022.4,
22589522,-3.9,0.0,,200.0,11.2,,1016.8,
22589538,-3.9,0.0,,200.0,11.2,,1016.8,
22589542,-4.4,0.0,,290.0,13.0,,1015.5,
22589546,2.2,0.0,,200.0,5.4,,1016.2,
22589809,-1.7,,,200.0,16.6,,1005.4,
22589810,0.6,1.0,,30.0,9.4,,1017.1,5.0
22589976,0.6,1.8,,320.0,7.6,,1015.4,
22590044,5.6,0.0,,200.0,11.2,,1035.6,
22590081,3.3,0.0,,,0.0,,1032.1,
22590119,3.3,0.0,,,0.0,,1032.1,
22590143,16.1,0.0,,270.0,5.4,,1027.5,
22590197,0.6,1.8,,320.0,7.6,,1015.4,
22590418,-6.0,,,,0.0,,,
22590538,0.6,1.8,,320.0,7.6,,1015.4,
22590539,1.1,0.0,,,0.0,,1021.0,
22590565,0.6,1.8,,320.0,7.6,,1015.4,
22590566,0.0,0.5,,,0.0,,1013.7,
22590574,1.1,0.0,,,0.0,,1021.0,
22591062,0.6,1.8,,320.0,7.6,,1015.4,
22591145,0.6,1.8,,320.0,7.6,,1015.4,
22591271,2.2,0.0,,250.0,18.4,,1016.7,
22591277,3.3,0.0,,,0.0,,1032.1,
22591278,2.2,0.0,,250.0,18.4,,1016.7,
22591288,15.6,0.0,,160.0,5.4,,1027.5,
22591289,2.2,0.0,,250.0,18.4,,1016.7,
22591312,0.6,1.8,,320.0,7.6,,1015.4,
22591332,18.9,0.0,,260.0,18.4,,1023.6,5.0
22591342,2.8,0.0,,230.0,13.0,,1015.6,
22591343,18.9,0.0,,260.0,18.4,,1023.6,5.0
22591348,16.1,0.0,,210.0,5.4,,1027.4,
22591349,2.2,0.0,,250.0,18.4,,1016.7,
22591645,0.6,1.8,,320.0,7.6,,1015.4,
22591813,0.6,1.8,,320.0,7.6,,1015.4,
22591856,0.6,1.8,,320.0,7.6,,1015.4,
22591876,0.6,1.8,,320.0,7.6,,1015.4,
22591978,0.6,1.8,,320.0,7.6,,1015.4,
22592008,26.1,0.0,,160.0,14.8,,1011.6,
22592018,2.8,0.0,,300.0,9.4,,1016.8,
22592117,1.7,2.0,,40.0,13.0,,1015.6,7.0
22592118,1.1,0.0,,,0.0,,1022.4,
22592144,1.7,2.0,,40.0,13.0,,1015.6,7.0
22592164,0.6,1.8,,320.0,7.6,,1015.4,
22592207,0.6,1.8,,320.0,7.6,,1015.4,
22592274,1.7,2.0,,40.0,13.0,,1015.6,7.0
22592324,1.1,0.0,,210.0,27.7,,1011.1,
22592378,5.6,0.0,,140.0,9.4,,1019.8,
22592437,3.3,0.0,,180.0,11.2,,1016.7,
22592476,-1.1,0.8,,10.0,13.0,,1009.6,14.0
22592550,0.6,1.8,,320.0,7.6,,1015.4,
22592654,5.6,0.8,,10.0,11.2,,1012.2,7.0
22592737,0.6,1.8,,320.0,7.6,,1015.4,
22592738,1.7,2.0,,40.0,13.0,,1015.6,7.0
22592792,1.7,2.0,,40.0,13.0,,1015.6,7.0
22592850,2.2,0.0,,250.0,18.4,,1016.7,
22592924,1.1,0.0,,210.0,27.7,,1011.1,
22593019,0.6,1.8,,320.0,7.6,,1015.4,
